"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Jarcová","745,00","103,00","98,00","254,00","252,00","19,00","19,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Jarohněvice","257,00","23,00","50,00","92,00","79,00","7,00","6,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Jaroměř","12 736,00","1 711,00","2 122,00","4 163,00","4 062,00","379,00","299,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Jaroměřice","1 235,00","185,00","205,00","394,00","401,00","31,00","19,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jaroměřice nad Rokytnou","4 219,00","552,00","756,00","1 372,00","1 312,00","125,00","102,00","Vysočina","TŘEBÍČ","Třebíč"
"Jaroslav","214,00","21,00","35,00","74,00","74,00","4,00","6,00","Pardubický kraj","HOLICE","Pardubice"
"Jaroslavice","1 260,00","140,00","235,00","450,00","381,00","26,00","28,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jarošov","184,00","29,00","37,00","51,00","60,00","5,00","2,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Jarošov nad Nežárkou","1 070,00","130,00","177,00","361,00","357,00","21,00","24,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jarov","237,00","52,00","29,00","79,00","62,00","7,00","8,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Jarov","134,00","29,00","23,00","33,00","40,00","5,00","4,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Jarpice","254,00","18,00","50,00","83,00","82,00","7,00","14,00","Středočeský kraj","SLANÝ","Kladno"
"Jasenice","212,00","34,00","29,00","71,00","71,00","2,00","5,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jasenná","929,00","102,00","153,00","310,00","318,00","28,00","18,00","Zlínský kraj","VIZOVICE","Zlín"
"Jasenná","704,00","108,00","127,00","206,00","230,00","17,00","16,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Javor","84,00","20,00","11,00","29,00","23,00","0,00","1,00","Plzeňský kraj","KLATOVY","Klatovy"
"Javorek","109,00","18,00","29,00","26,00","31,00","4,00","1,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Javornice","885,00","111,00","148,00","306,00","280,00","19,00","21,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Javorník","693,00","104,00","110,00","221,00","228,00","17,00","13,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Javorník","128,00","18,00","21,00","42,00","38,00","4,00","5,00","Středočeský kraj","VLAŠIM","Benešov"
"Javorník","250,00","38,00","43,00","89,00","74,00","3,00","3,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Javůrek","246,00","47,00","45,00","74,00","66,00","8,00","6,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Jedlá","61,00","9,00","3,00","21,00","18,00","5,00","5,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Jedlany","59,00","16,00","5,00","22,00","13,00","1,00","2,00","Jihočeský kraj","TÁBOR","Tábor"
"Jedlí","693,00","108,00","99,00","234,00","212,00","25,00","15,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jedlová","997,00","116,00","148,00","355,00","317,00","30,00","31,00","Pardubický kraj","POLIČKA","Svitavy"
"Jedomělice","339,00","38,00","60,00","117,00","109,00","3,00","12,00","Středočeský kraj","SLANÝ","Kladno"
"Jedousov","142,00","25,00","17,00","53,00","43,00","3,00","1,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jedovnice","2 589,00","318,00","413,00","843,00","865,00","79,00","71,00","Jihomoravský kraj","BLANSKO","Blansko"
"Jehnědí","301,00","42,00","42,00","106,00","93,00","9,00","9,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Jemnice","4 340,00","578,00","746,00","1 442,00","1 392,00","95,00","87,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jemníky","211,00","33,00","42,00","60,00","63,00","8,00","5,00","Středočeský kraj","SLANÝ","Kladno"
"Jenčice","318,00","47,00","46,00","109,00","93,00","9,00","14,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Jeneč","1 053,00","147,00","152,00","334,00","358,00","30,00","32,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeníkov","499,00","64,00","102,00","159,00","160,00","6,00","8,00","Pardubický kraj","HLINSKO","Chrudim"
"Jeníkov","845,00","89,00","118,00","319,00","271,00","25,00","23,00","Ústecký kraj","TEPLICE","Teplice"
"Jeníkovice","402,00","71,00","67,00","133,00","112,00","15,00","4,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Jeníkovice","228,00","27,00","32,00","83,00","72,00","6,00","8,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jenišov","429,00","43,00","76,00","156,00","142,00","5,00","7,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Jenišovice","2","2","2","2","2","2","2","Pardubický kraj","CHRUDIM","Chrudim"
"Jenišovice","843,00","110,00","136,00","300,00","264,00","18,00","15,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Jenštejn","521,00","182,00","54,00","146,00","125,00","6,00","8,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jeřice","391,00","51,00","61,00","132,00","136,00","6,00","5,00","Královéhradecký kraj","HOŘICE","Jičín"
"Jeřišno","304,00","56,00","43,00","108,00","84,00","9,00","4,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jeřmanice","375,00","33,00","69,00","135,00","120,00","7,00","11,00","Liberecký kraj","LIBEREC","Liberec"
"Jersín","189,00","31,00","29,00","62,00","58,00","6,00","3,00","Vysočina","JIHLAVA","Jihlava"
"Jesenec","351,00","97,00","42,00","117,00","76,00","8,00","11,00","Olomoucký kraj","KONICE","Prostějov"
"Jesenice","489,00","63,00","75,00","175,00","151,00","12,00","13,00","Středočeský kraj","SEDLČANY","Příbram"
"Jesenice","1 650,00","249,00","263,00","519,00","530,00","50,00","39,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Jesenice","3 680,00","272,00","709,00","1 244,00","1 311,00","77,00","67,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeseník","2","2","2","2","2","2","2","Olomoucký kraj","JESENÍK","Jeseník"
"Jeseník nad Odrou","2","2","2","2","2","2","2","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jesenný","502,00","84,00","64,00","170,00","145,00","19,00","20,00","Liberecký kraj","SEMILY","Semily"
"Ješetice","136,00","24,00","21,00","48,00","35,00","7,00","1,00","Středočeský kraj","VOTICE","Benešov"
"Jestřabí","313,00","49,00","53,00","113,00","85,00","7,00","6,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Jestřabí Lhota","373,00","43,00","67,00","124,00","123,00","7,00","9,00","Středočeský kraj","KOLÍN","Kolín"
"Jestřabí v Krkonoších","241,00","55,00","31,00","78,00","61,00","8,00","8,00","Liberecký kraj","JILEMNICE","Semily"
"Jestřebí","176,00","30,00","18,00","64,00","57,00","4,00","3,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Jestřebí","790,00","58,00","132,00","246,00","314,00","20,00","20,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Jestřebí","588,00","81,00","97,00","193,00","183,00","15,00","19,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jetětice","284,00","58,00","44,00","89,00","81,00","7,00","5,00","Jihočeský kraj","MILEVSKO","Písek"
"Jetřichov","415,00","57,00","61,00","149,00","130,00","10,00","8,00","Královéhradecký kraj","BROUMOV","Náchod"
"Jetřichovice","418,00","55,00","60,00","150,00","124,00","15,00","14,00","Ústecký kraj","DĚČÍN","Děčín"
"Jevany","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Jevíčko","2 902,00","328,00","515,00","904,00","980,00","95,00","80,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jeviněves","164,00","39,00","10,00","55,00","45,00","11,00","4,00","Středočeský kraj","MĚLNÍK","Mělník"
"Jevišovice","1 149,00","249,00","153,00","369,00","322,00","22,00","34,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jevišovka","562,00","52,00","97,00","192,00","186,00","17,00","18,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Jezbořice","323,00","48,00","57,00","105,00","97,00","7,00","9,00","Pardubický kraj","PARDUBICE","Pardubice"
"Jezdkovice","227,00","21,00","51,00","72,00","68,00","5,00","10,00","Moravskoslezský kraj","OPAVA","Opava"
"Jezdovice","255,00","39,00","37,00","91,00","79,00","6,00","3,00","Vysočina","JIHLAVA","Jihlava"
"Ježená","112,00","21,00","22,00","30,00","32,00","3,00","4,00","Vysočina","JIHLAVA","Jihlava"
"Jezeřany-Maršovice","750,00","114,00","132,00","249,00","213,00","27,00","15,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jezernice","654,00","93,00","95,00","229,00","201,00","20,00","16,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Ježkovice","356,00","54,00","42,00","121,00","119,00","13,00","7,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Ježov","698,00","127,00","102,00","232,00","208,00","16,00","13,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ježov","63,00","10,00","11,00","22,00","15,00","3,00","2,00","Vysočina","HUMPOLEC","Pelhřimov"
"Ježovy","219,00","42,00","25,00","69,00","66,00","7,00","10,00","Plzeňský kraj","KLATOVY","Klatovy"
"Jičín","16 248,00","2 338,00","2 399,00","5 322,00","5 324,00","470,00","395,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jičíněves","549,00","90,00","77,00","190,00","158,00","16,00","18,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jickovice","102,00","22,00","9,00","36,00","28,00","3,00","4,00","Jihočeský kraj","MILEVSKO","Písek"
"Jihlava","49 865,00","7 186,00","6 945,00","16 614,00","16 376,00","1 481,00","1 263,00","Vysočina","JIHLAVA","Jihlava"
"Jihlávka","234,00","49,00","29,00","76,00","64,00","10,00","6,00","Vysočina","JIHLAVA","Jihlava"
"Jíkev","298,00","66,00","45,00","89,00","78,00","10,00","10,00","Středočeský kraj","NYMBURK","Nymburk"
"Jilem","110,00","21,00","13,00","43,00","30,00","1,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jilem","122,00","19,00","12,00","50,00","34,00","3,00","4,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jilemnice","5 770,00","754,00","960,00","1 856,00","1 907,00","165,00","128,00","Liberecký kraj","JILEMNICE","Semily"
"Jílové","5 301,00","534,00","852,00","1 867,00","1 815,00","107,00","126,00","Ústecký kraj","DĚČÍN","Děčín"
"Jílové u Držkova","208,00","39,00","29,00","68,00","56,00","8,00","8,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Jílové u Prahy","3 516,00","436,00","544,00","1 179,00","1 171,00","93,00","93,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jílovice","883,00","163,00","111,00","297,00","256,00","28,00","28,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Jíloviště","590,00","93,00","95,00","187,00","180,00","16,00","19,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jimlín","752,00","149,00","74,00","255,00","217,00","27,00","30,00","Ústecký kraj","LOUNY","Louny"
"Jimramov","1 195,00","218,00","159,00","382,00","358,00","42,00","36,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Jinačovice","575,00","91,00","78,00","210,00","172,00","10,00","14,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Jince","2 166,00","216,00","404,00","761,00","681,00","56,00","48,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jindřichov","1 498,00","152,00","259,00","567,00","441,00","37,00","42,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Jindřichov","468,00","70,00","68,00","142,00","157,00","14,00","17,00","Olomoucký kraj","HRANICE","Přerov"
"Jindřichov","1 400,00","181,00","269,00","477,00","403,00","40,00","30,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jindřichovice","92,00","13,00","18,00","32,00","24,00","2,00","3,00","Vysočina","TELČ","Jihlava"
"Jindřichovice","462,00","61,00","53,00","174,00","138,00","17,00","19,00","Karlovarský kraj","KRASLICE","Sokolov"
"Jindřichovice pod Smrkem","624,00","119,00","97,00","194,00","166,00","27,00","21,00","Liberecký kraj","FRÝDLANT","Liberec"
"Jindřichův Hradec","22 666,00","2 872,00","3 649,00","7 389,00","7 616,00","595,00","545,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jinín","171,00","25,00","25,00","61,00","54,00","2,00","4,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Jinočany","796,00","84,00","120,00","262,00","284,00","26,00","20,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jinolice","164,00","25,00","32,00","55,00","45,00","3,00","4,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jinošov","308,00","41,00","44,00","135,00","71,00","10,00","7,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jiratice","83,00","16,00","11,00","30,00","21,00","4,00","1,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jiřetín pod Bukovou","647,00","79,00","82,00","231,00","225,00","13,00","17,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Jiřetín pod Jedlovou","580,00","92,00","96,00","188,00","187,00","8,00","9,00","Ústecký kraj","VARNSDORF","Děčín"
"Jiřice","134,00","18,00","20,00","40,00","42,00","7,00","7,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Jiřice","746,00","103,00","156,00","220,00","232,00","16,00","19,00","Vysočina","HUMPOLEC","Pelhřimov"
"Jiřice u Miroslavi","427,00","51,00","80,00","144,00","127,00","13,00","12,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jiřice u Moravských Budějovic","56,00","12,00","3,00","19,00","18,00","3,00","1,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jiříkov","3 919,00","469,00","698,00","1 326,00","1 214,00","94,00","118,00","Ústecký kraj","RUMBURK","Děčín"
"Jiříkov","296,00","32,00","52,00","119,00","81,00","6,00","6,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Jiříkovice","871,00","111,00","143,00","286,00","285,00","20,00","26,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Jirkov","21 203,00","1 914,00","4 096,00","7 274,00","7 216,00","375,00","328,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Jirny","1 421,00","215,00","239,00","424,00","453,00","55,00","35,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jistebnice","2 003,00","351,00","323,00","633,00","595,00","54,00","47,00","Jihočeský kraj","TÁBOR","Tábor"
"Jistebník","1 480,00","199,00","235,00","490,00","476,00","42,00","38,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Jitkov","187,00","26,00","33,00","64,00","57,00","2,00","5,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jivina","412,00","43,00","70,00","149,00","139,00","4,00","7,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Jivina","167,00","28,00","21,00","58,00","54,00","4,00","2,00","Středočeský kraj","HOŘOVICE","Beroun"
"Jívka","575,00","84,00","64,00","217,00","177,00","18,00","15,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Jivno","218,00","27,00","27,00","80,00","76,00","2,00","6,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jívová","559,00","61,00","83,00","207,00","173,00","15,00","20,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Jívoví","308,00","54,00","50,00","102,00","89,00","8,00","5,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jizbice","288,00","45,00","43,00","82,00","92,00","13,00","13,00","Středočeský kraj","NYMBURK","Nymburk"
"Jizerní Vtelno","341,00","51,00","54,00","117,00","109,00","5,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Josefov","385,00","45,00","80,00","131,00","109,00","13,00","7,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Josefov","300,00","45,00","39,00","112,00","89,00","13,00","2,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Josefův Důl","1 021,00","156,00","148,00","351,00","301,00","33,00","32,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Josefův Důl","459,00","43,00","92,00","160,00","142,00","13,00","9,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kacákova Lhota","137,00","25,00","19,00","46,00","46,00","1,00","0,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kacanovy","175,00","36,00","12,00","63,00","56,00","5,00","3,00","Liberecký kraj","TURNOV","Semily"
"Kaceřov","117,00","8,00","16,00","47,00","41,00","1,00","4,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kaceřov","421,00","49,00","79,00","141,00","133,00","9,00","10,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Kačice","1 180,00","150,00","181,00","390,00","387,00","40,00","32,00","Středočeský kraj","KLADNO","Kladno"
"Kačlehy","67,00","18,00","2,00","24,00","18,00","3,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kácov","799,00","147,00","83,00","265,00","255,00","21,00","28,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kadaň","17 731,00","1 962,00","2 804,00","5 940,00","5 965,00","598,00","462,00","Ústecký kraj","KADAŇ","Chomutov"
"Kadlín","127,00","30,00","19,00","41,00","30,00","5,00","2,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kadolec","164,00","33,00","38,00","45,00","39,00","5,00","4,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kadov","134,00","24,00","13,00","49,00","38,00","5,00","5,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Kadov","121,00","15,00","17,00","38,00","37,00","5,00","9,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Kadov","374,00","84,00","56,00","119,00","102,00","9,00","4,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kájov","1 320,00","113,00","221,00","468,00","450,00","39,00","29,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Kakejcov","88,00","7,00","11,00","34,00","31,00","2,00","3,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kalek","169,00","18,00","15,00","62,00","57,00","7,00","10,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Kalenice","105,00","19,00","17,00","30,00","30,00","4,00","5,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kalhov","128,00","22,00","21,00","40,00","38,00","1,00","6,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","158,00","31,00","20,00","53,00","45,00","5,00","4,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kaliště","170,00","30,00","31,00","47,00","49,00","9,00","4,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","330,00","60,00","51,00","109,00","92,00","7,00","11,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kalivody","83,00","18,00","7,00","26,00","25,00","3,00","4,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kaly","2","2","2","2","2","2","2","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kamberk","2","2","2","2","2","2","2","Středočeský kraj","VLAŠIM","Benešov"
"Kámen","147,00","17,00","13,00","59,00","46,00","6,00","6,00","Ústecký kraj","DĚČÍN","Děčín"
"Kámen","284,00","37,00","38,00","94,00","99,00","6,00","10,00","Vysočina","PACOV","Pelhřimov"
"Kámen","382,00","48,00","71,00","124,00","120,00","10,00","9,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kamenec","54,00","7,00","9,00","17,00","20,00","0,00","1,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenec u Poličky","522,00","67,00","86,00","189,00","159,00","10,00","11,00","Pardubický kraj","POLIČKA","Svitavy"
"Kamenice","3 032,00","321,00","567,00","934,00","1 030,00","95,00","85,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kamenice","1 777,00","255,00","261,00","614,00","574,00","38,00","35,00","Vysočina","JIHLAVA","Jihlava"
"Kamenice nad Lipou","4 119,00","555,00","639,00","1 394,00","1 313,00","110,00","108,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kameničky","783,00","100,00","136,00","267,00","250,00","18,00","12,00","Pardubický kraj","HLINSKO","Chrudim"
"Kamenický Šenov","3 967,00","462,00","585,00","1 351,00","1 337,00","118,00","114,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Kameničná","349,00","38,00","64,00","108,00","121,00","12,00","6,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Kamenná","276,00","25,00","57,00","97,00","90,00","3,00","4,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Kamenná","217,00","37,00","28,00","72,00","63,00","10,00","7,00","Vysočina","TŘEBÍČ","Třebíč"
"Kamenná","176,00","25,00","29,00","56,00","57,00","3,00","6,00","Vysočina","JIHLAVA","Jihlava"
