"obce","Počet obyvatel dle Sčítání lidu 1950","kraj","orp","okres"
"Bratčice","601,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","504,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","804,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","254,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","216,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","132,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","858,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","176,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","641,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","867,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","567,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","772,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","15 808,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","150,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","678,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","1 068,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","836,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","185,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","190,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","395,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","881,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","520,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","695,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","139,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","315,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 208,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","369,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","256,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","253,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","545,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","331,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","353,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","0,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","107,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","623,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","416,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","232,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","157,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","291,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","261,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 423,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","2 836,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","902,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","2 015,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","586,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 615,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","315,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","482,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 067,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 218,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","627,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","1 292,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 540,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","398,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","363,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","219,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","355,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","767,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","1 932,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","349,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","380,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","538,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 297,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","387,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","566,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 308,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","731,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","322,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 305,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","299 099,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","587,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","265,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 088,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","188,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","1 217,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","2 059,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 356,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","132,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","6 713,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","185,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","819,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 128,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 797,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","223,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","453,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","267,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","4 505,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 168,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 496,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","7 623,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","411,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","2 999,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","830,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","460,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","166,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","390,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","233,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","675,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","303,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","1 889,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","155,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","326,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 910,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","272,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","197,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","306,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","511,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","518,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","394,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","687,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","936,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","531,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","697,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 078,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 306,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","368,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","188,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","594,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","71,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","2 527,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","401,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","109,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","372,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","487,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","252,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","510,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","373,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","288,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","347,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","638,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","725,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","370,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","820,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","144,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 253,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","383,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","122,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","333,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","249,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","218,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","105,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","423,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","323,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","170,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","736,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","229,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","708,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","859,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","493,00","Vysočina","PACOV","Pelhřimov"
"Buš","206,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","457,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","576,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","786,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 897,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","192,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","285,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","519,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","413,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","315,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","330,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","240,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","293,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","352,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","302,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 147,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","437,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","194,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","1 087,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","244,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","292,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","1 985,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 442,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","399,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 089,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","4 751,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","3 794,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","416,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","3 922,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","6 452,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","962,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","508,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","692,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","663,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","258,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","1 351,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 137,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","527,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","262,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","923,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","995,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","292,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","177,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","413,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","263,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","340,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","9 407,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","717,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","408,00","Vysočina","PACOV","Pelhřimov"
"Částkov","333,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","549,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","274,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 275,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","1 103,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","255,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","287,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 269,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","276,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","821,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","280,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","343,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 960,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","290,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","384,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 273,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","142,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","135,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","651,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","584,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 035,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","1 116,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","101,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","308,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 430,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","485,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","658,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","253,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 311,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","7 342,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","536,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","144,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 593,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","74,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","476,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","338,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","610,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","74,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","156,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","328,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","841,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","310,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","373,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","391,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","1 634,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","739,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","829,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","222,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 784,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","508,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 216,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","248,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","429,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","632,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 100,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","276,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","492,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 501,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","194,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","711,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","1 030,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","318,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","442,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 329,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","370,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","244,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","195,00","Vysočina","TELČ","Jihlava"
"Černíkov","584,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","739,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","87,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","189,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","1 825,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","310,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","713,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","206,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","355,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 188,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 361,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","782,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","312,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","466,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","140,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","644,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","121,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","210,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","455,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","2 549,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","849,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 257,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","187,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","1 706,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","287,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","205,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","257,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 210,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","202,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","2 908,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","886,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","2 110,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","401,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","859,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","311,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 342,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","515,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","729,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","487,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","985,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","600,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","449,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 383,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","765,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","14 932,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","506,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","624,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","4 152,00","Královéhradecký kraj","NÁCHOD","Náchod"
