"obce","Počet obyvatel dle Sčítání lidu 1991","kraj","orp","okres"
"Horní Lukavice","383,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horní Maršov","1 028,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Město","970,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Horní Meziříčko","138,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Moštěnice","1 543,00","Olomoucký kraj","PŘEROV","Přerov"
"Horní Myslová","92,00","Vysočina","TELČ","Jihlava"
"Horní Němčí","866,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Horní Němčice","95,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Nětčice","204,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Horní Olešnice","280,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Horní Paseka","90,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Pěna","456,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Planá","2 302,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Horní Počaply","1 228,00","Středočeský kraj","MĚLNÍK","Mělník"
"Horní Podluží","687,00","Ústecký kraj","VARNSDORF","Děčín"
"Horní Pohleď","98,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Horní Police","606,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Poříčí","272,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Horní Poříčí","300,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Radechová","434,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Horní Radouň","298,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Radslavice","102,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Horní Rápotice","128,00","Vysočina","HUMPOLEC","Pelhřimov"
"Horní Řasnice","236,00","Liberecký kraj","FRÝDLANT","Liberec"
"Horní Ředice","768,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Řepčice","104,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Horní Rožínka","95,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Horní Skrýchov","77,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Horní Slatina","178,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Horní Slavkov","6 101,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Horní Slivno","221,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Smrčné","53,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Smržov","140,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Horní Štěpánov","1 085,00","Olomoucký kraj","KONICE","Prostějov"
"Horní Stropnice","1 522,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Horní Studénky","347,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Horní Suchá","4 315,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Horní Těšice","159,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Tošanovice","450,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Třešňovec","567,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Újezd","284,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Újezd","469,00","Olomoucký kraj","HRANICE","Přerov"
"Horní Ves","382,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Věstonice","452,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Horní Vilémovice","85,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Vltavice","372,00","Jihočeský kraj","VIMPERK","Prachatice"
"Horní Životice","327,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Hornice","84,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Hornosín","86,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Horoměřice","1 645,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Horosedly","131,00","Jihočeský kraj","PÍSEK","Písek"
"Horoušany","367,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hořovice","6 395,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hořovičky","446,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Horšice","326,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Horská Kvilda","27,00","Plzeňský kraj","SUŠICE","Klatovy"
"Horšovský Týn","5 047,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Horušice","211,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hory","168,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hosín","610,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hoslovice","194,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hospozín","508,00","Středočeský kraj","SLANÝ","Kladno"
"Hospříz","346,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Hošťálková","2 009,00","Zlínský kraj","VSETÍN","Vsetín"
"Hošťálkovy","698,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hošťalovice","151,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hostašovice","661,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hoštejn","433,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hostějov","53,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hostěnice","457,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Hostěradice","1 420,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Hostěrádky-Rešov","738,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hostětice","144,00","Vysočina","TELČ","Jihlava"
"Hostětín","233,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hoštice","214,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Hoštice","143,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hoštice-Heroltice","534,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hostim","476,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hostín","235,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hostín u Vojkovic","313,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Hostinné","5 181,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Hostišová","387,00","Zlínský kraj","ZLÍN","Zlín"
"Hostivice","4 021,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hošťka","366,00","Plzeňský kraj","TACHOV","Tachov"
"Hoštka","1 187,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hostomice","1 107,00","Ústecký kraj","BÍLINA","Teplice"
"Hostomice","1 556,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hostouň","948,00","Středočeský kraj","KLADNO","Kladno"
"Hostouň","1 102,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hostovlice","279,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hosty","171,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Hovězí","2 177,00","Zlínský kraj","VSETÍN","Vsetín"
"Hovorany","2 268,00","Jihomoravský kraj","KYJOV","Hodonín"
"Hovorčovice","976,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Hraběšice","63,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hraběšín","137,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Hrabětice","877,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrabišín","806,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Hrabová","609,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hrabůvka","294,00","Olomoucký kraj","HRANICE","Přerov"
"Hrabyně","1 173,00","Moravskoslezský kraj","OPAVA","Opava"
"Hracholusky","465,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Hracholusky","70,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hrachoviště","92,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Hradčany","243,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Hradčany","438,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Hradčany","267,00","Olomoucký kraj","PŘEROV","Přerov"
"Hradčany-Kobeřice","358,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hradce","43,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hradčovice","1 020,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Hradec","411,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hradec","237,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hradec Králové","99 917,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hradec nad Moravicí","4 973,00","Moravskoslezský kraj","OPAVA","Opava"
"Hradec nad Svitavou","1 622,00","Pardubický kraj","SVITAVY","Svitavy"
"Hradec-Nová Ves","270,00","Olomoucký kraj","JESENÍK","Jeseník"
"Hradečno","436,00","Středočeský kraj","KLADNO","Kladno"
"Hrádek","3 052,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hrádek","840,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrádek","172,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hrádek","80,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hrádek","1 682,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrádek","1 331,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hrádek nad Nisou","7 112,00","Liberecký kraj","LIBEREC","Liberec"
"Hradešice","457,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Hradešín","190,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Hradiště","41,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hradiště","310,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Hradiště","46,00","Středočeský kraj","VLAŠIM","Benešov"
"Hradiště","169,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hradiště","616,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Hradištko","466,00","Středočeský kraj","NYMBURK","Nymburk"
"Hradištko","1 141,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hranice","19 507,00","Olomoucký kraj","HRANICE","Přerov"
"Hranice","2 280,00","Karlovarský kraj","AŠ","Cheb"
"Hraničné Petrovice","164,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hrazany","305,00","Jihočeský kraj","MILEVSKO","Písek"
"Hrčava","273,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Hrdějovice","945,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hrdibořice","253,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrdlív","387,00","Středočeský kraj","SLANÝ","Kladno"
"Hrdlořezy","490,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hřebeč","1 127,00","Středočeský kraj","KLADNO","Kladno"
"Hřebečníky","295,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","572,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hředle","309,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hrejkovice","508,00","Jihočeský kraj","MILEVSKO","Písek"
"Hřensko","199,00","Ústecký kraj","DĚČÍN","Děčín"
"Hřibiny-Ledská","286,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Hřibojedy","213,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Hřiměždice","362,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Hříšice","307,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Hříškov","346,00","Ústecký kraj","LOUNY","Louny"
"Hřivice","594,00","Ústecký kraj","LOUNY","Louny"
"Hřivínův Újezd","562,00","Zlínský kraj","ZLÍN","Zlín"
"Hrob","2 063,00","Ústecký kraj","TEPLICE","Teplice"
"Hrobce","495,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Hrobčice","859,00","Ústecký kraj","BÍLINA","Teplice"
"Hrobice","433,00","Zlínský kraj","VIZOVICE","Zlín"
"Hrobice","163,00","Pardubický kraj","PARDUBICE","Pardubice"
"Hrochův Týnec","1 966,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hromnice","1 028,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hronov","6 653,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hrotovice","1 581,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroubovice","338,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hroznatín","112,00","Vysočina","TŘEBÍČ","Třebíč"
"Hroznětín","1 514,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Hroznová Lhota","1 306,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubá Skála","584,00","Liberecký kraj","TURNOV","Semily"
"Hrubá Vrbka","762,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Hrubčice","826,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrubý Jeseník","497,00","Středočeský kraj","NYMBURK","Nymburk"
"Hrusice","374,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Hruška","278,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hrušky","1 458,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hrušky","754,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hrušov","178,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Hrušová","321,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Hrušovany","228,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hrušovany nad Jevišovkou","3 276,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hrušovany u Brna","2 748,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Hrutov","89,00","Vysočina","JIHLAVA","Jihlava"
"Hubenov","153,00","Vysočina","JIHLAVA","Jihlava"
"Hudčice","293,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hudlice","1 167,00","Středočeský kraj","BEROUN","Beroun"
"Hukvaldy","1 856,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Hulice","340,00","Středočeský kraj","VLAŠIM","Benešov"
"Hulín","7 895,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Humburky","263,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Humpolec","11 122,00","Vysočina","HUMPOLEC","Pelhřimov"
"Huntířov","535,00","Ústecký kraj","DĚČÍN","Děčín"
"Hůrky","181,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hurtova Lhota","185,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Hůry","388,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Husí Lhota","120,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Husinec","1 253,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Husinec","814,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Huslenky","2 120,00","Zlínský kraj","VSETÍN","Vsetín"
"Huštěnovice","1 024,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hustopeče","5 868,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Hustopeče nad Bečvou","1 749,00","Olomoucký kraj","HRANICE","Přerov"
"Hutisko-Solanec","1 897,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Huzová","637,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hvězdlice","679,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hvězdonice","325,00","Středočeský kraj","BENEŠOV","Benešov"
"Hvězdoňovice","91,00","Vysočina","TŘEBÍČ","Třebíč"
"Hvozd","669,00","Olomoucký kraj","KONICE","Prostějov"
"Hvozd","164,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hvozd","249,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Hvožďany","811,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hvožďany","36,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hvozdec","189,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Hvozdec","213,00","Středočeský kraj","HOŘOVICE","Beroun"
"Hvozdná","946,00","Zlínský kraj","ZLÍN","Zlín"
"Hvozdnice","197,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hvozdnice","278,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Hybrálec","323,00","Vysočina","JIHLAVA","Jihlava"
"Hynčice","207,00","Královéhradecký kraj","BROUMOV","Náchod"
"Hynčina","212,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Hýskov","1 192,00","Středočeský kraj","BEROUN","Beroun"
"Hýsly","387,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ivaň","514,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ivaň","702,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Ivančice","9 448,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Ivanovice na Hané","2 988,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Jabkenice","387,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Jabloňany","396,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Jablonec nad Jizerou","2 028,00","Liberecký kraj","JILEMNICE","Semily"
"Jablonec nad Nisou","45 937,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Jablonná","321,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jablonné nad Orlicí","3 095,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jablonné v Podještědí","3 824,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Jabloňov","299,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jablůnka","1 919,00","Zlínský kraj","VSETÍN","Vsetín"
"Jablunkov","5 788,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Jáchymov","2 716,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Jahodov","68,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Jakartovice","976,00","Moravskoslezský kraj","OPAVA","Opava"
"Jakubčovice nad Odrou","707,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jakubov u Moravských Budějovic","555,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jakubovice","174,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jalubí","1 709,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jamné","447,00","Vysočina","JIHLAVA","Jihlava"
"Jamné nad Orlicí","678,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Jamolice","438,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jámy","524,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Jankov","356,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jankov","891,00","Středočeský kraj","VOTICE","Benešov"
"Jankov","41,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Jankovice","320,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Jankovice","517,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Jankovice","268,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Janoušov","66,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Janov","758,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Janov","116,00","Ústecký kraj","DĚČÍN","Děčín"
"Janov","385,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Janov","113,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Janov","118,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Janov nad Nisou","1 012,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Janová","649,00","Zlínský kraj","VSETÍN","Vsetín"
"Janovice","1 575,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Janovice nad Úhlavou","2 067,00","Plzeňský kraj","KLATOVY","Klatovy"
"Janovice v Podještědí","87,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Janská","203,00","Ústecký kraj","DĚČÍN","Děčín"
"Janské Lázně","961,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Janův Důl","147,00","Liberecký kraj","LIBEREC","Liberec"
"Janůvky","64,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jarcová","685,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Jarohněvice","208,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Jaroměř","12 557,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Jaroměřice","1 311,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jaroměřice nad Rokytnou","3 982,00","Vysočina","TŘEBÍČ","Třebíč"
"Jaroslav","199,00","Pardubický kraj","HOLICE","Pardubice"
"Jaroslavice","1 161,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jarošov","186,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Jarošov nad Nežárkou","1 002,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jarov","266,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Jarov","122,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Jarpice","235,00","Středočeský kraj","SLANÝ","Kladno"
"Jasenice","201,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jasenná","913,00","Zlínský kraj","VIZOVICE","Zlín"
"Jasenná","695,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Javor","90,00","Plzeňský kraj","KLATOVY","Klatovy"
"Javorek","92,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Javornice","829,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Javorník","845,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Javorník","148,00","Středočeský kraj","VLAŠIM","Benešov"
"Javorník","264,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Javůrek","232,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Jedlá","86,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Jedlany","77,00","Jihočeský kraj","TÁBOR","Tábor"
"Jedlí","723,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jedlová","1 088,00","Pardubický kraj","POLIČKA","Svitavy"
"Jedomělice","335,00","Středočeský kraj","SLANÝ","Kladno"
"Jedousov","142,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jedovnice","2 440,00","Jihomoravský kraj","BLANSKO","Blansko"
"Jehnědí","291,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Jemnice","4 282,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jemníky","217,00","Středočeský kraj","SLANÝ","Kladno"
"Jenčice","252,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Jeneč","1 049,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeníkov","445,00","Pardubický kraj","HLINSKO","Chrudim"
"Jeníkov","779,00","Ústecký kraj","TEPLICE","Teplice"
"Jeníkovice","386,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Jeníkovice","214,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jenišov","306,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Jenišovice","481,00","Pardubický kraj","CHRUDIM","Chrudim"
"Jenišovice","782,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
