"obce","Počet obyvatel dle Sčítání lidu 1961","kraj","orp","okres"
"Urbanice","126,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","179,00","Vysočina","TELČ","Jihlava"
"Určice","1 541,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","269,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","154,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","1 043,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","652,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 231,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","3 754,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","539,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","392,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","544,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","72 148,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","11 634,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","419,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","228,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","267,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","101,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","169,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","239,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","166,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","181,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","128,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","507,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Útušice","651,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","633,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","1 197,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 999,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","185,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","251,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","956,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","1 004,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","1 807,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","416,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","507,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Václavovice","1 429,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Václavy","93,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Vacov","2 275,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vacovice","145,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Val","421,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Val","334,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Valašská Bystřice","2 339,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Valašská Polanka","1 227,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašská Senice","759,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašské Klobouky","4 026,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Valašské Meziříčí","13 981,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Valašské Příkazy","233,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Valchov","465,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Valdice","689,00","Královéhradecký kraj","JIČÍN","Jičín"
"Valdíkov","185,00","Vysočina","TŘEBÍČ","Třebíč"
"Valeč","629,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Valeč","632,00","Vysočina","TŘEBÍČ","Třebíč"
"Valkeřice","595,00","Ústecký kraj","DĚČÍN","Děčín"
"Valšov","330,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Valtice","3 314,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Valtrovice","301,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Valy","268,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Valy","479,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vamberk","4 382,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Vanov","152,00","Vysočina","TELČ","Jihlava"
"Vanovice","749,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vanůvek","62,00","Vysočina","TELČ","Jihlava"
"Vápenice","568,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vápenná","1 311,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vápenný Podol","431,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vápno","150,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vápovice","84,00","Vysočina","TELČ","Jihlava"
"Varnsdorf","14 089,00","Ústecký kraj","VARNSDORF","Děčín"
"Varvažov","580,00","Jihočeský kraj","PÍSEK","Písek"
"Vatín","273,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vavřinec","633,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vavřinec","877,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vážany","324,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vážany","624,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Vážany","647,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Vážany nad Litavou","969,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Včelákov","883,00","Pardubický kraj","HLINSKO","Chrudim"
"Včelná","1 062,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Včelnička","334,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Vchynice","426,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Věchnov","339,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věcov","877,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vědomice","551,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vedrovice","959,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vejprnice","2 964,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Vejprty","4 674,00","Ústecký kraj","KADAŇ","Chomutov"
"Vejvanov","368,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Vejvanovice","361,00","Pardubický kraj","CHRUDIM","Chrudim"
"Velatice","629,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Velečín","166,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Velehrad","1 565,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Velemín","2 017,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Velemyšleves","597,00","Ústecký kraj","ŽATEC","Louny"
"Veleň","930,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velenice","318,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Velenice","323,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Velenka","303,00","Středočeský kraj","NYMBURK","Nymburk"
"Velenov","326,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velešín","1 842,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Velešovice","1 086,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Veletiny","691,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Veletov","285,00","Středočeský kraj","KOLÍN","Kolín"
"Velhartice","1 580,00","Plzeňský kraj","SUŠICE","Klatovy"
"Velichov","457,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Velichovky","686,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Veliká Ves","528,00","Ústecký kraj","KADAŇ","Chomutov"
"Veliká Ves","292,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velim","2 392,00","Středočeský kraj","KOLÍN","Kolín"
"Veliny","590,00","Pardubický kraj","HOLICE","Pardubice"
"Veliš","248,00","Královéhradecký kraj","JIČÍN","Jičín"
"Veliš","441,00","Středočeský kraj","VLAŠIM","Benešov"
"Velká Bíteš","3 217,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velká Buková","380,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Bukovina","693,00","Ústecký kraj","DĚČÍN","Děčín"
"Velká Bystřice","2 701,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velká Chmelištná","165,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Chyška","403,00","Vysočina","PACOV","Pelhřimov"
"Velká Dobrá","1 274,00","Středočeský kraj","KLADNO","Kladno"
"Velká Hleďsebe","1 946,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Velká Jesenice","891,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velká Kraš","1 049,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velká Lečice","251,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Velká Lhota","681,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Velká Losenice","1 054,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Velká nad Veličkou","2 416,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Velká Polom","1 357,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Velká Skrovnice","300,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Velká Štáhle","507,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Velká Turná","265,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Velké Albrechtice","887,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Velké Bílovice","3 623,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Velké Březno","2 127,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Chvojno","627,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Hamry","2 531,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Velké Heraltice","1 723,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hostěrádky","634,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Hoštice","1 564,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hydčice","343,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velké Janovice","174,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Karlovice","3 847,00","Zlínský kraj","VSETÍN","Vsetín"
"Velké Kunětice","639,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velké Losiny","2 800,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Velké Meziříčí","8 424,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velké Němčice","1 511,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Opatovice","2 481,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velké Pavlovice","2 858,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Petrovice","525,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Popovice","1 918,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Velké Poříčí","2 696,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Přílepy","659,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Velké Přítočno","916,00","Středočeský kraj","KLADNO","Kladno"
"Velké Svatoňovice","1 536,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Velké Tresné","246,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Všelisy","697,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Velké Žernoseky","642,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Velký Beranov","820,00","Vysočina","JIHLAVA","Jihlava"
"Velký Bor","705,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velký Borek","1 112,00","Středočeský kraj","MĚLNÍK","Mělník"
"Velký Chlumec","505,00","Středočeský kraj","HOŘOVICE","Beroun"
"Velký Karlov","315,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Velký Luh","184,00","Karlovarský kraj","CHEB","Cheb"
"Velký Malahov","330,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Velký Ořechov","702,00","Zlínský kraj","ZLÍN","Zlín"
"Velký Osek","2 388,00","Středočeský kraj","KOLÍN","Kolín"
"Velký Ratmírov","275,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Velký Rybník","200,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Velký Šenov","2 586,00","Ústecký kraj","RUMBURK","Děčín"
"Velký Třebešov","417,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Velký Týnec","2 393,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Újezd","1 132,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Valtinov","349,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Velký Vřešťov","278,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vělopolí","264,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Veltěže","497,00","Ústecký kraj","LOUNY","Louny"
"Veltruby","1 361,00","Středočeský kraj","KOLÍN","Kolín"
"Veltrusy","2 029,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Velvary","3 138,00","Středočeský kraj","SLANÝ","Kladno"
"Vémyslice","928,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vendolí","1 016,00","Pardubický kraj","SVITAVY","Svitavy"
"Vendryně","3 375,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Vepříkov","491,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vepřová","360,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Verměřovice","550,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Verneřice","1 271,00","Ústecký kraj","DĚČÍN","Děčín"
"Vernéřovice","532,00","Královéhradecký kraj","BROUMOV","Náchod"
"Vernířovice","424,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Věrovany","1 431,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Veřovice","1 848,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Verušičky","476,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Ves Touškov","430,00","Plzeňský kraj","STOD","Plzeň-jih"
"Vesce","301,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselá","329,00","Liberecký kraj","SEMILY","Semily"
"Veselá","246,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Veselá","234,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Veselá","790,00","Zlínský kraj","VIZOVICE","Zlín"
"Veselé","399,00","Ústecký kraj","DĚČÍN","Děčín"
"Veselí","376,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Veselí nad Lužnicí","4 985,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselí nad Moravou","7 387,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Veselice","167,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Veselíčko","425,00","Jihočeský kraj","MILEVSKO","Písek"
"Veselíčko","990,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Veselý Žďár","564,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věšín","908,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vestec","399,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vestec","433,00","Středočeský kraj","NYMBURK","Nymburk"
"Vestec","178,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Věstín","387,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věteřov","748,00","Jihomoravský kraj","KYJOV","Hodonín"
"Větřkovice","641,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Větřní","2 783,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Větrný Jeníkov","605,00","Vysočina","JIHLAVA","Jihlava"
"Větrušice","359,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vevčice","166,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Veverská Bítýška","2 301,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Veverské Knínice","939,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Věž","936,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věžky","577,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Věžky","321,00","Olomoucký kraj","PŘEROV","Přerov"
"Věžná","213,00","Vysočina","PACOV","Pelhřimov"
"Věžná","371,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věžnice","413,00","Vysočina","JIHLAVA","Havlíčkův Brod"
"Věžnice","211,00","Vysočina","JIHLAVA","Jihlava"
"Věžnička","188,00","Vysočina","JIHLAVA","Jihlava"
"Věžovatá Pláně","169,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Víceměřice","715,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vícemil","149,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vícenice","230,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Vícenice u Náměště nad Oslavou","461,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Víchová nad Jizerou","1 047,00","Liberecký kraj","JILEMNICE","Semily"
"Vícov","617,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vidče","1 606,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vídeň","366,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidice","477,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vidice","225,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Vidim","290,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vidlatá Seč","340,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vidnava","1 500,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vidochov","546,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Vidonín","229,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidov","84,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vigantice","775,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vikantice","161,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vikýřovice","1 639,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vílanec","299,00","Vysočina","JIHLAVA","Jihlava"
"Vilantice","272,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vilémov","732,00","Ústecký kraj","RUMBURK","Děčín"
"Vilémov","1 682,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vilémov","895,00","Ústecký kraj","KADAŇ","Chomutov"
"Vilémov","542,00","Olomoucký kraj","LITOVEL","Olomouc"
"Vilémovice","525,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vilémovice","204,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vilice","311,00","Jihočeský kraj","TÁBOR","Tábor"
"Vimperk","6 073,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vinaře","522,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vinařice","483,00","Ústecký kraj","LOUNY","Louny"
"Vinařice","162,00","Středočeský kraj","BEROUN","Beroun"
"Vinařice","2 344,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","334,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","242,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","684,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","193,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","402,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","1 262,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","1 239,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","1 059,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","260,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","209,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","294,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","101,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","512,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","169,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","1 743,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 069,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","559,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","319,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","591,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","581,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","1 763,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","1 120,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","497,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","336,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","5 474,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","366,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","605,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","317,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","249,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","3 981,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","355,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 559,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","147,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","1 701,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","389,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 458,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlasatice","974,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vlašim","8 747,00","Středočeský kraj","VLAŠIM","Benešov"
"Vlastec","402,00","Jihočeský kraj","PÍSEK","Písek"
"Vlastějovice","815,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vlastiboř","453,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlastiboř","295,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Vlastibořice","304,00","Liberecký kraj","TURNOV","Liberec"
"Vlastislav","264,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vlčatín","181,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlčetínec","117,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vlčeves","336,00","Jihočeský kraj","TÁBOR","Tábor"
"Vlčí","170,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Vlčí Habřina","431,00","Pardubický kraj","PARDUBICE","Pardubice"
"Vlčice","436,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Vlčice","754,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vlčkov","171,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vlčková","522,00","Zlínský kraj","ZLÍN","Zlín"
"Vlčkovice v Podkrkonoší","514,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vlčnov","3 473,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vlčtejn","156,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Vlkančice","199,00","Středočeský kraj","ŘÍČANY","Kolín"
"Vlkaneč","803,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vlkanov","207,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Vlkanov","98,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vlkava","495,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vlkoš","1 038,00","Jihomoravský kraj","KYJOV","Hodonín"
"Vlkoš","936,00","Olomoucký kraj","PŘEROV","Přerov"
"Vlkov","90,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vlkov","414,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Vlkov","346,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlkov","356,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vlkov pod Oškobrhem","173,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Vlkovice","149,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Vlksice","311,00","Jihočeský kraj","MILEVSKO","Písek"
"Vnorovy","3 003,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Vochov","658,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Voděrady","574,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Voděrady","926,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Voděrady","466,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Vodice","536,00","Jihočeský kraj","TÁBOR","Tábor"
"Vodňany","6 287,00","Jihočeský kraj","VODŇANY","Strakonice"
"Vodochody","554,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vodranty","153,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vodslivy","134,00","Středočeský kraj","BENEŠOV","Benešov"
"Vohančice","190,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Vojkov","765,00","Středočeský kraj","VOTICE","Benešov"
"Vojkovice","972,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vojkovice","901,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Vojkovice","552,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Vojkovice","861,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
