"obce","Počet obyvatel dle Sčítání lidu 1980","kraj","orp","okres"
"Úhřetická Lhota","238,00","Pardubický kraj","PARDUBICE","Pardubice"
"Uhřice","780,00","Jihomoravský kraj","KYJOV","Hodonín"
"Uhřice","318,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Uhřice","210,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Uhřičice","648,00","Olomoucký kraj","PŘEROV","Přerov"
"Uhřínov","269,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Uhy","318,00","Středočeský kraj","SLANÝ","Kladno"
"Ujčov","523,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Újezd","1 155,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Újezd","126,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Újezd","1 390,00","Olomoucký kraj","UNIČOV","Olomouc"
"Újezd","619,00","Středočeský kraj","HOŘOVICE","Beroun"
"Újezd nade Mží","96,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Újezd pod Troskami","356,00","Královéhradecký kraj","JIČÍN","Jičín"
"Újezd u Boskovic","499,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Újezd u Brna","2 666,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Újezd u Černé Hory","325,00","Jihomoravský kraj","BLANSKO","Blansko"
"Újezd u Chocně","319,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Újezd u Plánice","196,00","Plzeňský kraj","KLATOVY","Klatovy"
"Újezd u Přelouče","230,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Újezd u Rosic","317,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Újezd u Sezemic","154,00","Pardubický kraj","PARDUBICE","Pardubice"
"Újezd u Svatého Kříže","298,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Újezd u Tišnova","148,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Újezdec","123,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Újezdec","107,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Újezdec","274,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Újezdec","91,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Újezdec","96,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Újezdeček","984,00","Ústecký kraj","TEPLICE","Teplice"
"Ujkovice","139,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Úlehle","187,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Úlibice","258,00","Královéhradecký kraj","JIČÍN","Jičín"
"Úlice","448,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Úmonín","537,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úmyslovice","344,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Únanov","1 127,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Unčín","202,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Únehle","102,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Únějovice","100,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úněšov","579,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Únětice","391,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Únětice","145,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Unhošť","3 590,00","Středočeský kraj","KLADNO","Kladno"
"Únice","60,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Uničov","12 270,00","Olomoucký kraj","UNIČOV","Olomouc"
"Unín","213,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Unkovice","641,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Úpice","6 990,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Úpohlavy","225,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Urbanice","293,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Urbanice","105,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","133,00","Vysočina","TELČ","Jihlava"
"Určice","1 368,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","272,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","122,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","840,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","586,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 151,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","2 981,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","554,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","262,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","548,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","89 272,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","15 288,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","381,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","207,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","208,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","75,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","152,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","193,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","101,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","161,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","102,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","399,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Útušice","596,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","536,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","966,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 893,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","162,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","203,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","675,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","816,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","2 058,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","423,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","458,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Václavovice","1 422,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Václavy","72,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Vacov","1 673,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vacovice","100,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Val","275,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Val","312,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Valašská Bystřice","2 079,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Valašská Polanka","1 212,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašská Senice","607,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašské Klobouky","4 692,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Valašské Meziříčí","23 253,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Valašské Příkazy","234,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Valchov","425,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Valdice","1 346,00","Královéhradecký kraj","JIČÍN","Jičín"
"Valdíkov","82,00","Vysočina","TŘEBÍČ","Třebíč"
"Valeč","508,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Valeč","655,00","Vysočina","TŘEBÍČ","Třebíč"
"Valkeřice","456,00","Ústecký kraj","DĚČÍN","Děčín"
"Valšov","274,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Valtice","3 583,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Valtrovice","348,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Valy","249,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Valy","440,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vamberk","5 183,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Vanov","130,00","Vysočina","TELČ","Jihlava"
"Vanovice","643,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vanůvek","49,00","Vysočina","TELČ","Jihlava"
"Vápenice","313,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vápenná","1 338,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vápenný Podol","279,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vápno","133,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vápovice","52,00","Vysočina","TELČ","Jihlava"
"Varnsdorf","16 356,00","Ústecký kraj","VARNSDORF","Děčín"
"Varvažov","311,00","Jihočeský kraj","PÍSEK","Písek"
"Vatín","281,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vavřinec","480,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vavřinec","892,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vážany","230,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vážany","485,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Vážany","487,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Vážany nad Litavou","707,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Včelákov","651,00","Pardubický kraj","HLINSKO","Chrudim"
"Včelná","1 182,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Včelnička","215,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Vchynice","353,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Věchnov","314,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věcov","694,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vědomice","622,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vedrovice","849,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vejprnice","2 611,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Vejprty","3 897,00","Ústecký kraj","KADAŇ","Chomutov"
"Vejvanov","250,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Vejvanovice","298,00","Pardubický kraj","CHRUDIM","Chrudim"
"Velatice","522,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Velečín","108,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Velehrad","1 535,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Velemín","1 538,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Velemyšleves","389,00","Ústecký kraj","ŽATEC","Louny"
"Veleň","796,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velenice","245,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Velenice","211,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Velenka","227,00","Středočeský kraj","NYMBURK","Nymburk"
"Velenov","242,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velešín","2 956,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Velešovice","989,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Veletiny","639,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Veletov","233,00","Středočeský kraj","KOLÍN","Kolín"
"Velhartice","1 087,00","Plzeňský kraj","SUŠICE","Klatovy"
"Velichov","524,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Velichovky","662,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Veliká Ves","397,00","Ústecký kraj","KADAŇ","Chomutov"
"Veliká Ves","255,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velim","2 040,00","Středočeský kraj","KOLÍN","Kolín"
"Veliny","405,00","Pardubický kraj","HOLICE","Pardubice"
"Veliš","146,00","Královéhradecký kraj","JIČÍN","Jičín"
"Veliš","378,00","Středočeský kraj","VLAŠIM","Benešov"
"Velká Bíteš","4 272,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velká Buková","302,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Bukovina","529,00","Ústecký kraj","DĚČÍN","Děčín"
"Velká Bystřice","2 783,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velká Chmelištná","87,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Chyška","407,00","Vysočina","PACOV","Pelhřimov"
"Velká Dobrá","1 029,00","Středočeský kraj","KLADNO","Kladno"
"Velká Hleďsebe","2 214,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Velká Jesenice","807,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velká Kraš","853,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velká Lečice","180,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Velká Lhota","465,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Velká Losenice","954,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Velká nad Veličkou","3 201,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Velká Polom","1 579,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Velká Skrovnice","291,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Velká Štáhle","379,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Velká Turná","198,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Velké Albrechtice","938,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Velké Bílovice","3 903,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Velké Březno","2 047,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Chvojno","660,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Hamry","2 118,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Velké Heraltice","1 717,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hostěrádky","480,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Hoštice","1 588,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hydčice","280,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velké Janovice","138,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Karlovice","2 991,00","Zlínský kraj","VSETÍN","Vsetín"
"Velké Kunětice","609,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velké Losiny","3 085,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Velké Meziříčí","10 505,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velké Němčice","1 555,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Opatovice","4 271,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velké Pavlovice","2 998,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Petrovice","399,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Popovice","1 731,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Velké Poříčí","2 420,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Přílepy","810,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Velké Přítočno","730,00","Středočeský kraj","KLADNO","Kladno"
"Velké Svatoňovice","1 167,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Velké Tresné","188,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Všelisy","462,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Velké Žernoseky","546,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Velký Beranov","866,00","Vysočina","JIHLAVA","Jihlava"
"Velký Bor","560,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velký Borek","995,00","Středočeský kraj","MĚLNÍK","Mělník"
"Velký Chlumec","404,00","Středočeský kraj","HOŘOVICE","Beroun"
"Velký Karlov","492,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Velký Luh","134,00","Karlovarský kraj","CHEB","Cheb"
"Velký Malahov","294,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Velký Ořechov","644,00","Zlínský kraj","ZLÍN","Zlín"
"Velký Osek","2 308,00","Středočeský kraj","KOLÍN","Kolín"
"Velký Ratmírov","173,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Velký Rybník","177,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Velký Šenov","2 338,00","Ústecký kraj","RUMBURK","Děčín"
"Velký Třebešov","337,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Velký Týnec","2 149,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Újezd","1 016,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Valtinov","224,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Velký Vřešťov","205,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vělopolí","247,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Veltěže","397,00","Ústecký kraj","LOUNY","Louny"
"Veltruby","1 323,00","Středočeský kraj","KOLÍN","Kolín"
"Veltrusy","1 675,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Velvary","3 074,00","Středočeský kraj","SLANÝ","Kladno"
"Vémyslice","772,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vendolí","932,00","Pardubický kraj","SVITAVY","Svitavy"
"Vendryně","3 573,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Vepříkov","416,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vepřová","390,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Verměřovice","627,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Verneřice","1 102,00","Ústecký kraj","DĚČÍN","Děčín"
"Vernéřovice","445,00","Královéhradecký kraj","BROUMOV","Náchod"
"Vernířovice","249,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Věrovany","1 329,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Veřovice","1 872,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Verušičky","350,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Ves Touškov","325,00","Plzeňský kraj","STOD","Plzeň-jih"
"Vesce","269,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselá","264,00","Liberecký kraj","SEMILY","Semily"
"Veselá","267,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Veselá","185,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Veselá","717,00","Zlínský kraj","VIZOVICE","Zlín"
"Veselé","311,00","Ústecký kraj","DĚČÍN","Děčín"
"Veselí","314,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Veselí nad Lužnicí","6 237,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselí nad Moravou","12 464,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Veselice","146,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Veselíčko","289,00","Jihočeský kraj","MILEVSKO","Písek"
"Veselíčko","835,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Veselý Žďár","510,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věšín","715,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vestec","464,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vestec","343,00","Středočeský kraj","NYMBURK","Nymburk"
"Vestec","133,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Věstín","279,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věteřov","585,00","Jihomoravský kraj","KYJOV","Hodonín"
"Větřkovice","728,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Větřní","3 276,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Větrný Jeníkov","525,00","Vysočina","JIHLAVA","Jihlava"
"Větrušice","358,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vevčice","135,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Veverská Bítýška","2 755,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Veverské Knínice","847,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Věž","823,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věžky","438,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Věžky","246,00","Olomoucký kraj","PŘEROV","Přerov"
"Věžná","163,00","Vysočina","PACOV","Pelhřimov"
"Věžná","292,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věžnice","421,00","Vysočina","JIHLAVA","Havlíčkův Brod"
"Věžnice","169,00","Vysočina","JIHLAVA","Jihlava"
"Věžnička","138,00","Vysočina","JIHLAVA","Jihlava"
"Věžovatá Pláně","109,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Víceměřice","640,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vícemil","107,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vícenice","207,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Vícenice u Náměště nad Oslavou","404,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Víchová nad Jizerou","872,00","Liberecký kraj","JILEMNICE","Semily"
"Vícov","577,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vidče","1 490,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vídeň","409,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidice","313,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vidice","222,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Vidim","246,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vidlatá Seč","293,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vidnava","1 544,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vidochov","394,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Vidonín","196,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidov","110,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vigantice","826,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vikantice","126,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vikýřovice","1 799,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vílanec","203,00","Vysočina","JIHLAVA","Jihlava"
"Vilantice","243,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vilémov","946,00","Ústecký kraj","RUMBURK","Děčín"
"Vilémov","1 384,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vilémov","726,00","Ústecký kraj","KADAŇ","Chomutov"
"Vilémov","492,00","Olomoucký kraj","LITOVEL","Olomouc"
"Vilémovice","388,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vilémovice","204,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vilice","242,00","Jihočeský kraj","TÁBOR","Tábor"
"Vimperk","7 257,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vinaře","340,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vinařice","322,00","Ústecký kraj","LOUNY","Louny"
"Vinařice","114,00","Středočeský kraj","BEROUN","Beroun"
"Vinařice","1 947,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","271,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","171,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","582,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","127,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","246,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","1 107,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","1 128,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","853,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","182,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","181,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","221,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","48,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","500,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","105,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","1 543,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 031,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","499,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","247,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","525,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","500,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","1 461,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","1 007,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","307,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","320,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","6 483,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","337,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","536,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","235,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","210,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","4 251,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","310,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 547,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","144,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","1 574,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","336,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 310,00","Vysočina","TŘEBÍČ","Třebíč"
