"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Pluhův Žďár","632,00","102,00","91,00","230,00","191,00","8,00","10,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Plumlov","2 384,00","378,00","361,00","797,00","720,00","65,00","63,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Plužná","198,00","24,00","32,00","69,00","63,00","5,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Plzeň","164 180,00","25 595,00","21 793,00","52 746,00","53 972,00","5 233,00","4 841,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Pnětluky","324,00","37,00","49,00","110,00","108,00","12,00","8,00","Ústecký kraj","LOUNY","Louny"
"Pňov-Předhradí","2","2","2","2","2","2","2","Středočeský kraj","KOLÍN","Kolín"
"Pňovany","354,00","64,00","38,00","115,00","107,00","20,00","10,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Pňovice","846,00","100,00","137,00","313,00","268,00","14,00","14,00","Olomoucký kraj","LITOVEL","Olomouc"
"Poběžovice","1 707,00","172,00","293,00","584,00","572,00","46,00","40,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Poběžovice u Holic","210,00","29,00","35,00","70,00","68,00","3,00","5,00","Pardubický kraj","HOLICE","Pardubice"
"Poběžovice u Přelouče","82,00","10,00","14,00","28,00","26,00","2,00","2,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Počaply","100,00","17,00","12,00","40,00","30,00","0,00","1,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Počátky","2 719,00","413,00","440,00","872,00","845,00","82,00","67,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Počedělice","273,00","53,00","45,00","83,00","75,00","10,00","7,00","Ústecký kraj","LOUNY","Louny"
"Počenice-Tetětice","783,00","110,00","127,00","262,00","253,00","15,00","16,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Počepice","504,00","76,00","78,00","169,00","158,00","15,00","8,00","Středočeský kraj","SEDLČANY","Příbram"
"Pochvalov","247,00","46,00","24,00","84,00","80,00","11,00","2,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pocinovice","539,00","77,00","61,00","190,00","177,00","19,00","15,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Počítky","191,00","24,00","33,00","63,00","64,00","4,00","3,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Podbořanský Rohozec","122,00","15,00","17,00","42,00","40,00","6,00","2,00","Ústecký kraj","PODBOŘANY","Louny"
"Podbořany","6 212,00","749,00","1 094,00","2 021,00","2 060,00","173,00","115,00","Ústecký kraj","PODBOŘANY","Louny"
"Podbrdy","162,00","36,00","21,00","50,00","45,00","5,00","5,00","Středočeský kraj","BEROUN","Beroun"
"Podbřezí","484,00","58,00","81,00","162,00","148,00","19,00","16,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Podbřežice","244,00","46,00","44,00","73,00","69,00","10,00","2,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Poděbrady","13 128,00","2 207,00","1 793,00","4 162,00","4 220,00","398,00","348,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Poděšín","243,00","31,00","39,00","89,00","76,00","1,00","7,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Poděvousy","251,00","36,00","46,00","83,00","67,00","10,00","9,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Podhořany u Ronova","291,00","69,00","30,00","96,00","82,00","11,00","3,00","Pardubický kraj","CHRUDIM","Chrudim"
"Podhorní Újezd a Vojice","584,00","86,00","81,00","205,00","192,00","11,00","9,00","Královéhradecký kraj","HOŘICE","Jičín"
"Podhradí","202,00","22,00","47,00","68,00","57,00","6,00","2,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Podhradí","139,00","18,00","20,00","51,00","42,00","4,00","4,00","Karlovarský kraj","AŠ","Cheb"
"Podhradí","381,00","72,00","45,00","127,00","114,00","13,00","10,00","Královéhradecký kraj","JIČÍN","Jičín"
"Podhradí nad Dyjí","53,00","14,00","4,00","19,00","11,00","3,00","2,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podhradní Lhota","529,00","77,00","86,00","190,00","154,00","11,00","11,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Podivice","182,00","29,00","26,00","61,00","58,00","4,00","4,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Podivín","2 872,00","405,00","406,00","958,00","936,00","94,00","73,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Podkopná Lhota","328,00","55,00","52,00","111,00","89,00","12,00","9,00","Zlínský kraj","VIZOVICE","Zlín"
"Podlesí","883,00","154,00","126,00","283,00","268,00","29,00","23,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Podlesí","261,00","34,00","46,00","85,00","87,00","5,00","4,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Podlešín","288,00","43,00","45,00","99,00","80,00","10,00","11,00","Středočeský kraj","SLANÝ","Kladno"
"Podluhy","610,00","114,00","80,00","187,00","192,00","19,00","18,00","Středočeský kraj","HOŘOVICE","Beroun"
"Podmoklany","151,00","25,00","16,00","62,00","40,00","4,00","4,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Podmokly","172,00","31,00","17,00","67,00","52,00","2,00","3,00","Plzeňský kraj","SUŠICE","Klatovy"
"Podmokly","270,00","41,00","34,00","90,00","87,00","8,00","10,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Podmoky","92,00","29,00","8,00","24,00","23,00","5,00","3,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Podmolí","156,00","15,00","20,00","50,00","59,00","6,00","6,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podmyče","97,00","14,00","11,00","41,00","29,00","1,00","1,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podolanka","479,00","69,00","58,00","159,00","173,00","12,00","8,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Podolí","96,00","16,00","19,00","29,00","24,00","3,00","5,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Podolí","194,00","40,00","24,00","60,00","57,00","9,00","4,00","Olomoucký kraj","PŘEROV","Přerov"
"Podolí","761,00","114,00","117,00","271,00","235,00","14,00","10,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Podolí","1 074,00","177,00","143,00","377,00","324,00","27,00","26,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Podolí","229,00","21,00","46,00","80,00","69,00","8,00","5,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Podolí I","351,00","46,00","49,00","122,00","111,00","10,00","13,00","Jihočeský kraj","PÍSEK","Písek"
"Podomí","416,00","58,00","59,00","145,00","132,00","9,00","13,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Podsedice","644,00","114,00","84,00","214,00","199,00","17,00","16,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Podůlšany","148,00","26,00","19,00","53,00","46,00","2,00","2,00","Pardubický kraj","PARDUBICE","Pardubice"
"Podůlší","249,00","23,00","56,00","84,00","82,00","1,00","3,00","Královéhradecký kraj","JIČÍN","Jičín"
"Podveky","209,00","39,00","24,00","69,00","67,00","5,00","5,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pohled","775,00","114,00","115,00","245,00","247,00","30,00","24,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Pohledy","334,00","44,00","63,00","113,00","99,00","8,00","7,00","Pardubický kraj","SVITAVY","Svitavy"
"Pohnánec","62,00","11,00","10,00","18,00","19,00","1,00","3,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohnání","89,00","18,00","16,00","29,00","23,00","2,00","1,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohořelice","826,00","143,00","131,00","258,00","244,00","31,00","19,00","Zlínský kraj","OTROKOVICE","Zlín"
"Pohořelice","2","2","2","2","2","2","2","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Pohoří","187,00","24,00","32,00","71,00","53,00","4,00","3,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pohoří","610,00","76,00","118,00","205,00","192,00","11,00","8,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Pohorovice","73,00","10,00","11,00","30,00","19,00","1,00","2,00","Jihočeský kraj","VODŇANY","Strakonice"
"Pohorská Ves","329,00","20,00","77,00","135,00","93,00","3,00","1,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Pojbuky","117,00","21,00","10,00","44,00","38,00","2,00","2,00","Jihočeský kraj","TÁBOR","Tábor"
"Pokojov","154,00","21,00","31,00","48,00","46,00","2,00","6,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Pokojovice","87,00","15,00","14,00","28,00","23,00","4,00","3,00","Vysočina","TŘEBÍČ","Třebíč"
"Pokřikov","277,00","46,00","59,00","79,00","80,00","6,00","7,00","Pardubický kraj","HLINSKO","Chrudim"
"Polánka","53,00","12,00","2,00","20,00","17,00","1,00","1,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Poleň","270,00","45,00","39,00","91,00","81,00","5,00","9,00","Plzeňský kraj","KLATOVY","Klatovy"
"Polepy","1 178,00","165,00","175,00","407,00","366,00","34,00","31,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Polepy","558,00","53,00","71,00","216,00","186,00","14,00","18,00","Středočeský kraj","KOLÍN","Kolín"
"Polerady","218,00","28,00","36,00","82,00","61,00","6,00","5,00","Ústecký kraj","MOST","Most"
"Polerady","222,00","22,00","39,00","72,00","77,00","5,00","7,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Polesí","84,00","23,00","12,00","25,00","18,00","3,00","3,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Polešovice","1 941,00","291,00","270,00","653,00","623,00","53,00","51,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Polevsko","343,00","36,00","59,00","125,00","107,00","9,00","7,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Police","242,00","38,00","34,00","75,00","81,00","5,00","9,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Police","379,00","64,00","50,00","137,00","116,00","7,00","5,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Police","544,00","64,00","97,00","180,00","175,00","14,00","14,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Police nad Metují","4 316,00","718,00","630,00","1 375,00","1 371,00","118,00","104,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Polička","9 129,00","1 290,00","1 507,00","2 959,00","2 931,00","249,00","193,00","Pardubický kraj","POLIČKA","Svitavy"
"Polkovice","498,00","67,00","100,00","152,00","145,00","18,00","16,00","Olomoucký kraj","PŘEROV","Přerov"
"Polná","5 006,00","668,00","869,00","1 641,00","1 588,00","114,00","126,00","Vysočina","JIHLAVA","Jihlava"
"Polní Chrčice","135,00","37,00","15,00","43,00","33,00","4,00","3,00","Středočeský kraj","KOLÍN","Kolín"
"Polní Voděrady","135,00","21,00","23,00","43,00","40,00","4,00","4,00","Středočeský kraj","KOLÍN","Kolín"
"Polnička","618,00","95,00","98,00","192,00","190,00","22,00","21,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Polom","287,00","35,00","60,00","93,00","89,00","6,00","4,00","Olomoucký kraj","HRANICE","Přerov"
"Polom","120,00","18,00","17,00","42,00","41,00","1,00","1,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Polomí","149,00","25,00","15,00","51,00","52,00","3,00","3,00","Olomoucký kraj","KONICE","Prostějov"
"Polště","92,00","19,00","14,00","33,00","21,00","4,00","1,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Pomezí","1 031,00","147,00","197,00","321,00","316,00","29,00","21,00","Pardubický kraj","POLIČKA","Svitavy"
"Pomezí nad Ohří","94,00","8,00","14,00","38,00","31,00","1,00","2,00","Karlovarský kraj","CHEB","Cheb"
"Ponědraž","120,00","26,00","19,00","34,00","35,00","4,00","2,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponědrážka","87,00","21,00","6,00","29,00","24,00","4,00","3,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponětovice","314,00","41,00","49,00","94,00","109,00","9,00","12,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Poniklá","1 247,00","187,00","216,00","405,00","364,00","45,00","30,00","Liberecký kraj","JILEMNICE","Semily"
"Popelín","444,00","76,00","58,00","146,00","143,00","8,00","13,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Popice","954,00","112,00","153,00","325,00","329,00","14,00","21,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Popovice","271,00","57,00","37,00","78,00","77,00","10,00","12,00","Středočeský kraj","BENEŠOV","Benešov"
"Popovice","1 091,00","160,00","163,00","380,00","343,00","22,00","23,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Popovice","289,00","38,00","38,00","106,00","94,00","6,00","7,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Popovičky","188,00","24,00","28,00","63,00","64,00","4,00","5,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Popůvky","641,00","91,00","99,00","206,00","210,00","16,00","19,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Popůvky","89,00","23,00","8,00","26,00","21,00","8,00","3,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Poříčany","2","2","2","2","2","2","2","Středočeský kraj","ČESKÝ BROD","Kolín"
"Poříčí nad Sázavou","1 045,00","144,00","171,00","354,00","322,00","33,00","21,00","Středočeský kraj","BENEŠOV","Benešov"
"Poříčí u Litomyšle","414,00","57,00","71,00","145,00","120,00","10,00","11,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Pošná","207,00","40,00","20,00","76,00","58,00","5,00","8,00","Vysočina","PACOV","Pelhřimov"
"Postoloprty","4 924,00","469,00","1 010,00","1 640,00","1 543,00","134,00","128,00","Ústecký kraj","LOUNY","Louny"
"Poštovice","197,00","33,00","25,00","66,00","58,00","9,00","6,00","Středočeský kraj","SLANÝ","Kladno"
"Postřekov","1 129,00","180,00","164,00","369,00","348,00","41,00","27,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Postřelmov","3 314,00","393,00","540,00","1 107,00","1 100,00","97,00","77,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřelmůvek","356,00","51,00","50,00","119,00","118,00","12,00","6,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřižín","2","2","2","2","2","2","2","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Postupice","1 120,00","167,00","164,00","401,00","344,00","20,00","24,00","Středočeský kraj","BENEŠOV","Benešov"
"Poteč","759,00","100,00","151,00","248,00","230,00","14,00","16,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Potěhy","641,00","59,00","110,00","232,00","220,00","9,00","11,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Potštát","1 214,00","151,00","197,00","401,00","377,00","45,00","43,00","Olomoucký kraj","HRANICE","Přerov"
"Potštejn","881,00","147,00","110,00","292,00","292,00","17,00","23,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Potůčky","371,00","42,00","58,00","134,00","122,00","8,00","7,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Potvorov","150,00","26,00","24,00","49,00","47,00","1,00","3,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Poustka","117,00","9,00","24,00","43,00","35,00","3,00","3,00","Karlovarský kraj","CHEB","Cheb"
"Pouzdřany","751,00","96,00","119,00","256,00","228,00","25,00","27,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Povrly","2 219,00","277,00","372,00","750,00","711,00","64,00","45,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Pozďatín","179,00","25,00","26,00","57,00","54,00","5,00","12,00","Vysočina","TŘEBÍČ","Třebíč"
"Pozděchov","574,00","88,00","103,00","177,00","172,00","20,00","14,00","Zlínský kraj","VSETÍN","Vsetín"
"Pozdeň","390,00","64,00","58,00","130,00","121,00","11,00","6,00","Středočeský kraj","SLANÝ","Kladno"
"Pozlovice","1 189,00","143,00","209,00","389,00","394,00","28,00","26,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Pozořice","2 016,00","316,00","334,00","622,00","644,00","51,00","49,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Práče","798,00","42,00","179,00","283,00","276,00","11,00","7,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prace","862,00","110,00","142,00","291,00","279,00","20,00","20,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Pracejovice","301,00","44,00","54,00","101,00","88,00","10,00","4,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Prachatice","11 803,00","1 227,00","1 905,00","4 016,00","4 107,00","269,00","279,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Prachovice","1 522,00","171,00","259,00","535,00","497,00","36,00","24,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prackovice nad Labem","538,00","66,00","91,00","185,00","164,00","16,00","16,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Prádlo","218,00","51,00","21,00","63,00","66,00","10,00","7,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Prakšice","940,00","140,00","167,00","313,00","280,00","21,00","19,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Prameny","149,00","3,00","27,00","56,00","60,00","3,00","0,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Prasek","578,00","89,00","94,00","195,00","180,00","10,00","10,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Praskačka","920,00","147,00","143,00","295,00","287,00","24,00","24,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Prasklice","242,00","64,00","31,00","67,00","66,00","4,00","10,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Praskolesy","808,00","131,00","108,00","276,00","242,00","23,00","28,00","Středočeský kraj","HOŘOVICE","Beroun"
"Přáslavice","1 290,00","166,00","240,00","420,00","411,00","33,00","20,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Pravčice","726,00","101,00","119,00","250,00","227,00","15,00","14,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pravice","322,00","41,00","58,00","109,00","106,00","4,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pravlov","510,00","49,00","82,00","182,00","167,00","17,00","13,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Pravonín","548,00","90,00","91,00","179,00","161,00","15,00","12,00","Středočeský kraj","VLAŠIM","Benešov"
"Pravy","87,00","12,00","15,00","31,00","24,00","1,00","4,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pražmo","1 007,00","98,00","182,00","342,00","335,00","26,00","24,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Přeborov","141,00","21,00","20,00","49,00","44,00","5,00","2,00","Jihočeský kraj","MILEVSKO","Písek"
"Přebuz","81,00","20,00","9,00","23,00","23,00","2,00","4,00","Karlovarský kraj","KRASLICE","Sokolov"
"Přechovice","106,00","18,00","15,00","34,00","29,00","5,00","5,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přeckov","68,00","12,00","14,00","20,00","19,00","1,00","2,00","Vysočina","TŘEBÍČ","Třebíč"
"Předboj","349,00","51,00","61,00","105,00","115,00","9,00","8,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Předenice","169,00","24,00","22,00","59,00","58,00","2,00","4,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Předhradí","458,00","94,00","65,00","156,00","120,00","13,00","10,00","Pardubický kraj","CHRUDIM","Chrudim"
"Předín","715,00","113,00","136,00","216,00","222,00","15,00","13,00","Vysočina","TŘEBÍČ","Třebíč"
"Předklášteří","1 446,00","262,00","216,00","440,00","453,00","35,00","40,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Předměřice nad Jizerou","650,00","84,00","97,00","212,00","225,00","17,00","15,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Předměřice nad Labem","1 638,00","198,00","307,00","534,00","532,00","37,00","30,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Předmíř","312,00","47,00","45,00","107,00","101,00","8,00","4,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Přední Výtoň","255,00","16,00","46,00","92,00","87,00","4,00","10,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Přední Zborovice","57,00","23,00","2,00","15,00","15,00","0,00","2,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Předotice","421,00","91,00","57,00","130,00","120,00","15,00","8,00","Jihočeský kraj","PÍSEK","Písek"
"Předslav","697,00","111,00","104,00","233,00","227,00","13,00","9,00","Plzeňský kraj","KLATOVY","Klatovy"
"Předslavice","235,00","53,00","28,00","70,00","66,00","7,00","11,00","Jihočeský kraj","STRAKONICE","Strakonice"
