"obce","Počet obyvatel dle Sčítání lidu 1910","kraj","orp","okres"
"Sázava","545,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Sázavka","602,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Sazená","627,00","Středočeský kraj","SLANÝ","Kladno"
"Sazomín","310,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sazovice","538,00","Zlínský kraj","ZLÍN","Zlín"
"Sběř","996,00","Královéhradecký kraj","JIČÍN","Jičín"
"Schořov","272,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Sebečice","347,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Šebestěnice","254,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Šebetov","747,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Šebířov","1 347,00","Jihočeský kraj","TÁBOR","Tábor"
"Šebkovice","607,00","Vysočina","TŘEBÍČ","Třebíč"
"Sebranice","922,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sebranice","1 256,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Šebrov-Kateřina","906,00","Jihomoravský kraj","BLANSKO","Blansko"
"Seč","2 917,00","Pardubický kraj","CHRUDIM","Chrudim"
"Seč","307,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Seč","207,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Šedivec","296,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Sedlatice","155,00","Vysočina","TELČ","Jihlava"
"Sedlčany","4 351,00","Středočeský kraj","SEDLČANY","Příbram"
"Sedlec","1 035,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Sedlec","913,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Sedlec","332,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Sedlec","198,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Sedlec","446,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Sedlec","384,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sedlec","194,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Sedlec-Prčice","5 338,00","Středočeský kraj","SEDLČANY","Benešov"
"Sedlečko u Soběslavě","195,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Sedlejov","325,00","Vysočina","TELČ","Jihlava"
"Sedletín","528,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Sedlice","407,00","Vysočina","HUMPOLEC","Pelhřimov"
"Sedlice","517,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Sedlice","2 053,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Sedliště","277,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Sedliště","377,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Sedliště","1 284,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Sedliště","202,00","Královéhradecký kraj","JIČÍN","Jičín"
"Sedlnice","1 854,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Sedloňov","1 416,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Sehradice","591,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Sejřek","401,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Sekeřice","416,00","Královéhradecký kraj","JIČÍN","Jičín"
"Šelešovice","431,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Seletice","561,00","Středočeský kraj","NYMBURK","Nymburk"
"Selmice","289,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Seloutky","563,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Semanín","882,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Semčice","443,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Semechnice","707,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Semice","958,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Semily","7 552,00","Liberecký kraj","SEMILY","Semily"
"Semín","787,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Semněvice","559,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Šemnice","1 110,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Semtěš","607,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Sendraž","206,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Sendražice","622,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Senec","509,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Senetářov","746,00","Jihomoravský kraj","BLANSKO","Blansko"
"Senice","309,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Senice na Hané","2 146,00","Olomoucký kraj","LITOVEL","Olomouc"
"Senička","533,00","Olomoucký kraj","LITOVEL","Olomouc"
"Seninka","455,00","Zlínský kraj","VSETÍN","Vsetín"
"Senohraby","284,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Senomaty","1 617,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Senorady","561,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Šenov","3 441,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Šenov u Nového Jičína","2 964,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Senožaty","1 376,00","Vysočina","HUMPOLEC","Pelhřimov"
"Sentice","549,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Sepekov","1 621,00","Jihočeský kraj","MILEVSKO","Písek"
"Šerkovice","214,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Šestajovice","529,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Šestajovice","857,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šetějovice","376,00","Středočeský kraj","VLAŠIM","Benešov"
"Ševětín","713,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Sezemice","3 762,00","Pardubický kraj","PARDUBICE","Pardubice"
"Sezemice","273,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Sezimovo Ústí","1 214,00","Jihočeský kraj","TÁBOR","Tábor"
"Sibřina","590,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šilheřovice","1 483,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Silůvky","583,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Šimanov","442,00","Vysočina","JIHLAVA","Jihlava"
"Šimonovice","681,00","Liberecký kraj","LIBEREC","Liberec"
"Šindelová","3 646,00","Karlovarský kraj","KRASLICE","Sokolov"
"Šípy","455,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Sirá","228,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Sirákov","391,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Siřejovice","422,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Široká Niva","1 758,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Široký Důl","576,00","Pardubický kraj","POLIČKA","Svitavy"
"Šišma","353,00","Olomoucký kraj","PŘEROV","Přerov"
"Šitbořice","1 598,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Sivice","880,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Skalice","747,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Skalice","551,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Skalice","778,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Skalice nad Svitavou","403,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Skalice u České Lípy","3 362,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Skalička","565,00","Olomoucký kraj","HRANICE","Přerov"
"Skalička","193,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Skalka","366,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Skalka","361,00","Jihomoravský kraj","KYJOV","Hodonín"
"Skalka u Doks","271,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Skalná","3 813,00","Karlovarský kraj","CHEB","Cheb"
"Skalsko","650,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Skály","696,00","Jihočeský kraj","PÍSEK","Písek"
"Skály","200,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Skapce","443,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Skašov","581,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Skaštice","664,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sklené","489,00","Pardubický kraj","SVITAVY","Svitavy"
"Sklené","326,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sklené nad Oslavou","307,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skočice","469,00","Jihočeský kraj","VODŇANY","Strakonice"
"Skomelno","411,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Skopytce","366,00","Jihočeský kraj","TÁBOR","Tábor"
"Skořenice","444,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Skořice","652,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Skorkov","362,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skorkov","441,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Skoronice","489,00","Jihomoravský kraj","KYJOV","Hodonín"
"Skorošice","2 691,00","Olomoucký kraj","JESENÍK","Jeseník"
"Skorotice","438,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Skotnice","969,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Skrbeň","1 000,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Skrchov","288,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Škrdlovice","753,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Skřinářov","300,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skřipel","174,00","Středočeský kraj","HOŘOVICE","Beroun"
"Skřípov","1 797,00","Olomoucký kraj","KONICE","Prostějov"
"Skřipov","1 265,00","Moravskoslezský kraj","OPAVA","Opava"
"Skřivany","1 323,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Skršín","497,00","Ústecký kraj","MOST","Most"
"Skrýchov u Malšic","331,00","Jihočeský kraj","TÁBOR","Tábor"
"Skryje","441,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skryje","216,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skryje","510,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Skuhrov","371,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skuhrov","994,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Skuhrov","568,00","Středočeský kraj","BEROUN","Beroun"
"Skuhrov nad Bělou","1 692,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Skuteč","6 981,00","Pardubický kraj","CHRUDIM","Chrudim"
"Škvorec","1 351,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Škvořetice","635,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Skvrňov","453,00","Středočeský kraj","KOLÍN","Kolín"
"Slabce","1 913,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Slabčice","1 023,00","Jihočeský kraj","PÍSEK","Písek"
"Slaná","1 567,00","Liberecký kraj","SEMILY","Semily"
"Slaník","189,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Slaný","12 197,00","Středočeský kraj","SLANÝ","Kladno"
"Šlapanice","483,00","Středočeský kraj","SLANÝ","Kladno"
"Šlapanice","4 019,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Šlapanov","750,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Slapsko","431,00","Jihočeský kraj","TÁBOR","Tábor"
"Slapy","900,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Slapy","320,00","Jihočeský kraj","TÁBOR","Tábor"
"Slatina","325,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Slatina","838,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Slatina","379,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Slatina","649,00","Středočeský kraj","KLADNO","Kladno"
"Slatina","461,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Slatina","207,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Slatina","351,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Slatina nad Úpou","1 089,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Slatina nad Zdobnicí","1 147,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Slatiňany","2 864,00","Pardubický kraj","CHRUDIM","Chrudim"
"Slatinice","1 126,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Slatinky","630,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Slatiny","1 043,00","Královéhradecký kraj","JIČÍN","Jičín"
"Slavče","1 329,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Slavětice","398,00","Vysočina","TŘEBÍČ","Třebíč"
"Slavětín","780,00","Ústecký kraj","LOUNY","Louny"
"Slavětín","277,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Slavětín","387,00","Olomoucký kraj","LITOVEL","Olomouc"
"Slavětín nad Metují","458,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Slavhostice","521,00","Královéhradecký kraj","JIČÍN","Jičín"
"Slavičín","2 797,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Slavičky","504,00","Vysočina","TŘEBÍČ","Třebíč"
"Slavíkov","984,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Slavíkovice","353,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Slavkov","1 122,00","Moravskoslezský kraj","OPAVA","Opava"
"Slavkov","828,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Slavkov pod Hostýnem","475,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Slavkov u Brna","4 123,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Slavníč","205,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Slavonice","3 394,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Slavoňov","403,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Slavošov","611,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Šléglov","304,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Slepotice","689,00","Pardubický kraj","PARDUBICE","Pardubice"
"Slezské Pavlovice","497,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Slezské Rudoltice","1 718,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Slopné","594,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Sloup","636,00","Jihomoravský kraj","BLANSKO","Blansko"
"Sloup v Čechách","1 085,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Sloupnice","2 770,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Sloupno","166,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Sloupno","859,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Sloveč","1 308,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Slověnice","139,00","Středočeský kraj","VLAŠIM","Benešov"
"Sluhy","692,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šluknov","13 685,00","Ústecký kraj","RUMBURK","Děčín"
"Slunečná","442,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Slup","1 725,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Slušovice","1 061,00","Zlínský kraj","VIZOVICE","Zlín"
"Sluštice","447,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Služátky","182,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Služovice","530,00","Moravskoslezský kraj","OPAVA","Opava"
"Smečno","3 083,00","Středočeský kraj","SLANÝ","Kladno"
"Smědčice","271,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Smetanova Lhota","940,00","Jihočeský kraj","PÍSEK","Písek"
"Smidary","3 796,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Smilkov","683,00","Středočeský kraj","VOTICE","Benešov"
"Smilovice","651,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Smilovice","178,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Smilovice","1 148,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Smilovy Hory","1 410,00","Jihočeský kraj","TÁBOR","Tábor"
"Smiřice","2 964,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Smolné Pece","280,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Smolnice","722,00","Ústecký kraj","LOUNY","Louny"
"Smolotely","662,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Smrček","207,00","Pardubický kraj","CHRUDIM","Chrudim"
"Smrčná","991,00","Vysočina","JIHLAVA","Jihlava"
"Smrk","252,00","Vysočina","TŘEBÍČ","Třebíč"
"Smržice","1 803,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Smržov","515,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Smržov","315,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Smržovka","7 602,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Snědovice","2 084,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Snět","406,00","Středočeský kraj","VLAŠIM","Benešov"
"Sněžné","1 684,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Sněžné","608,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Snovídky","517,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Sobčice","576,00","Královéhradecký kraj","HOŘICE","Jičín"
"Soběchleby","648,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Soběhrdy","625,00","Středočeský kraj","BENEŠOV","Benešov"
"Soběkury","887,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Soběnov","795,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Soběraz","286,00","Královéhradecký kraj","JIČÍN","Jičín"
"Soběšice","1 534,00","Plzeňský kraj","SUŠICE","Klatovy"
"Soběslav","4 232,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Soběslavice","421,00","Liberecký kraj","TURNOV","Liberec"
"Soběšovice","863,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Soběsuky","665,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sobětuchy","292,00","Pardubický kraj","CHRUDIM","Chrudim"
"Sobíňov","1 125,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Sobíšky","195,00","Olomoucký kraj","PŘEROV","Přerov"
"Sobkovice","542,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Sobotín","2 633,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Sobotka","3 450,00","Královéhradecký kraj","JIČÍN","Jičín"
"Sobotovice","543,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Sobůlky","936,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sojovice","524,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sokoleč","951,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Sokolnice","1 476,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Sokolov","10 126,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Solenice","363,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Solnice","2 068,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Šonov","1 258,00","Královéhradecký kraj","BROUMOV","Náchod"
"Sopotnice","1 493,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Sopřeč","530,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Sosnová","383,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Sosnová","832,00","Moravskoslezský kraj","OPAVA","Bruntál"
"Šošůvka","732,00","Jihomoravský kraj","BLANSKO","Blansko"
"Souňov","203,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Sousedovice","278,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Soutice","844,00","Středočeský kraj","VLAŠIM","Benešov"
"Sovětice","429,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Sovínky","391,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sovolusky","238,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Spálené Poříčí","4 200,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Spálov","1 292,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Spáňov","230,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Spělkov","222,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Spešov","473,00","Jihomoravský kraj","BLANSKO","Blansko"
"Špičky","384,00","Olomoucký kraj","HRANICE","Přerov"
"Špindlerův Mlýn","3 065,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Spojil","202,00","Pardubický kraj","PARDUBICE","Pardubice"
"Spomyšl","437,00","Středočeský kraj","MĚLNÍK","Mělník"
"Spořice","2 980,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Spytihněv","1 438,00","Zlínský kraj","OTROKOVICE","Zlín"
"Srbce","154,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Srbeč","568,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Srbice","621,00","Ústecký kraj","TEPLICE","Teplice"
"Srbice","1 026,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Srbská Kamenice","997,00","Ústecký kraj","DĚČÍN","Děčín"
"Srbsko","452,00","Středočeský kraj","BEROUN","Beroun"
"Srby","378,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Srby","1 131,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Srch","808,00","Pardubický kraj","PARDUBICE","Pardubice"
"Srní","2 148,00","Plzeňský kraj","SUŠICE","Klatovy"
"Srnín","265,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Srnojedy","176,00","Pardubický kraj","PARDUBICE","Pardubice"
"Srubec","843,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Sruby","621,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Štáblovice","759,00","Moravskoslezský kraj","OPAVA","Opava"
"Stachy","3 590,00","Jihočeský kraj","VIMPERK","Prachatice"
"Stádlec","1 316,00","Jihočeský kraj","TÁBOR","Tábor"
"Šťáhlavy","1 624,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Stáj","285,00","Vysočina","JIHLAVA","Jihlava"
"Stálky","491,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Staňkov","4 167,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Staňkov","774,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Staňkovice","1 452,00","Ústecký kraj","ŽATEC","Louny"
"Staňkovice","810,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Staňkovice","219,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Stanovice","2 581,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stanovice","165,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Stanoviště","418,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Stará Červená Voda","2 135,00","Olomoucký kraj","JESENÍK","Jeseník"
"Stará Huť","1 459,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Stará Lysá","748,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stará Paka","4 449,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Stará Říše","717,00","Vysočina","TELČ","Jihlava"
"Stará Ves","2 354,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Stará Ves","921,00","Olomoucký kraj","PŘEROV","Přerov"
"Stará Ves nad Ondřejnicí","2 399,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Stará Voda","303,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stará Voda","2 387,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Staré Bříště","252,00","Vysočina","HUMPOLEC","Pelhřimov"
"Staré Buky","1 564,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Staré Hamry","2 339,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Staré Heřminovy","600,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Staré Hobzí","1 128,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Staré Hodějovice","798,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Staré Hradiště","870,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Hrady","392,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Hutě","280,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Jesenčany","343,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Křečany","6 718,00","Ústecký kraj","RUMBURK","Děčín"
"Staré Město","4 680,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Staré Město","1 658,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Staré Město","4 563,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Město pod Landštejnem","3 356,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Staré Místo","330,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Sedliště","3 891,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","933,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","1 800,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Staré Smrkovice","731,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Těchanovice","433,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Staré Ždánice","805,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stařeč","1 381,00","Vysočina","TŘEBÍČ","Třebíč"
"Stařechovice","703,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Staříč","2 029,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Starkoč","572,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
