"obce","Počet obyvatel dle Sčítání lidu 2001","kraj","orp","okres"
"Javorník","136,00","Středočeský kraj","VLAŠIM","Benešov"
"Javorník","251,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Javůrek","235,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Jedlá","61,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Jedlany","68,00","Jihočeský kraj","TÁBOR","Tábor"
"Jedlí","711,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jedlová","1 014,00","Pardubický kraj","POLIČKA","Svitavy"
"Jedomělice","332,00","Středočeský kraj","SLANÝ","Kladno"
"Jedousov","145,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jedovnice","2 487,00","Jihomoravský kraj","BLANSKO","Blansko"
"Jehnědí","306,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Jemnice","4 307,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jemníky","194,00","Středočeský kraj","SLANÝ","Kladno"
"Jenčice","318,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Jeneč","1 061,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeníkov","474,00","Pardubický kraj","HLINSKO","Chrudim"
"Jeníkov","816,00","Ústecký kraj","TEPLICE","Teplice"
"Jeníkovice","399,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Jeníkovice","231,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jenišov","332,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Jenišovice","457,00","Pardubický kraj","CHRUDIM","Chrudim"
"Jenišovice","816,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Jenštejn","508,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jeřice","370,00","Královéhradecký kraj","HOŘICE","Jičín"
"Jeřišno","301,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jeřmanice","308,00","Liberecký kraj","LIBEREC","Liberec"
"Jersín","197,00","Vysočina","JIHLAVA","Jihlava"
"Jesenec","361,00","Olomoucký kraj","KONICE","Prostějov"
"Jesenice","494,00","Středočeský kraj","SEDLČANY","Příbram"
"Jesenice","1 645,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Jesenice","2 475,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeseník","12 700,00","Olomoucký kraj","JESENÍK","Jeseník"
"Jeseník nad Odrou","1 862,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jesenný","516,00","Liberecký kraj","SEMILY","Semily"
"Ješetice","125,00","Středočeský kraj","VOTICE","Benešov"
"Jestřabí","319,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Jestřabí Lhota","366,00","Středočeský kraj","KOLÍN","Kolín"
"Jestřabí v Krkonoších","232,00","Liberecký kraj","JILEMNICE","Semily"
"Jestřebí","169,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Jestřebí","770,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Jestřebí","552,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jetětice","296,00","Jihočeský kraj","MILEVSKO","Písek"
"Jetřichov","472,00","Královéhradecký kraj","BROUMOV","Náchod"
"Jetřichovice","374,00","Ústecký kraj","DĚČÍN","Děčín"
"Jevany","457,00","Středočeský kraj","ŘÍČANY","Kolín"
"Jevíčko","2 829,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jeviněves","154,00","Středočeský kraj","MĚLNÍK","Mělník"
"Jevišovice","1 167,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jevišovka","554,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Jezbořice","295,00","Pardubický kraj","PARDUBICE","Pardubice"
"Jezdkovice","213,00","Moravskoslezský kraj","OPAVA","Opava"
"Jezdovice","249,00","Vysočina","JIHLAVA","Jihlava"
"Ježená","104,00","Vysočina","JIHLAVA","Jihlava"
"Jezeřany-Maršovice","710,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jezernice","674,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Ježkovice","382,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Ježov","718,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ježov","65,00","Vysočina","HUMPOLEC","Pelhřimov"
"Ježovy","254,00","Plzeňský kraj","KLATOVY","Klatovy"
"Jičín","16 489,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jičíněves","583,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jickovice","98,00","Jihočeský kraj","MILEVSKO","Písek"
"Jihlava","50 702,00","Vysočina","JIHLAVA","Jihlava"
"Jihlávka","232,00","Vysočina","JIHLAVA","Jihlava"
"Jíkev","304,00","Středočeský kraj","NYMBURK","Nymburk"
"Jilem","120,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jilem","127,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jilemnice","5 753,00","Liberecký kraj","JILEMNICE","Semily"
"Jílové","5 259,00","Ústecký kraj","DĚČÍN","Děčín"
"Jílové u Držkova","202,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Jílové u Prahy","3 325,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jílovice","842,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Jíloviště","587,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jimlín","722,00","Ústecký kraj","LOUNY","Louny"
"Jimramov","1 211,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Jinačovice","522,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Jince","2 227,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jindřichov","1 565,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Jindřichov","469,00","Olomoucký kraj","HRANICE","Přerov"
"Jindřichov","1 403,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jindřichovice","99,00","Vysočina","TELČ","Jihlava"
"Jindřichovice","386,00","Karlovarský kraj","KRASLICE","Sokolov"
"Jindřichovice pod Smrkem","605,00","Liberecký kraj","FRÝDLANT","Liberec"
"Jindřichův Hradec","22 695,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jinín","192,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Jinočany","792,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jinolice","170,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jinošov","322,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jiratice","86,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jiřetín pod Bukovou","656,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Jiřetín pod Jedlovou","570,00","Ústecký kraj","VARNSDORF","Děčín"
"Jiřice","135,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Jiřice","670,00","Vysočina","HUMPOLEC","Pelhřimov"
"Jiřice u Miroslavi","425,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jiřice u Moravských Budějovic","54,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jiříkov","3 920,00","Ústecký kraj","RUMBURK","Děčín"
"Jiříkov","304,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Jiříkovice","869,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Jirkov","20 717,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Jirny","1 331,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jistebnice","2 046,00","Jihočeský kraj","TÁBOR","Tábor"
"Jistebník","1 463,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Jitkov","176,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jivina","401,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Jivina","180,00","Středočeský kraj","HOŘOVICE","Beroun"
"Jívka","578,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Jivno","173,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jívová","530,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Jívoví","303,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jizbice","289,00","Středočeský kraj","NYMBURK","Nymburk"
"Jizerní Vtelno","308,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Josefov","376,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Josefov","305,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Josefův Důl","990,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Josefův Důl","451,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kacákova Lhota","149,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kacanovy","159,00","Liberecký kraj","TURNOV","Semily"
"Kaceřov","115,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kaceřov","432,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Kačice","1 132,00","Středočeský kraj","KLADNO","Kladno"
"Kačlehy","60,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kácov","824,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kadaň","17 579,00","Ústecký kraj","KADAŇ","Chomutov"
"Kadlín","131,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kadolec","165,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kadov","147,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Kadov","126,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Kadov","401,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kájov","1 237,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Kakejcov","91,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kalek","159,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Kalenice","97,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kalhov","117,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","158,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kaliště","180,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","333,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kalivody","89,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kaly","254,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kamberk","170,00","Středočeský kraj","VLAŠIM","Benešov"
"Kámen","154,00","Ústecký kraj","DĚČÍN","Děčín"
"Kámen","313,00","Vysočina","PACOV","Pelhřimov"
"Kámen","387,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kamenec","53,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenec u Poličky","504,00","Pardubický kraj","POLIČKA","Svitavy"
"Kamenice","2 814,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kamenice","1 768,00","Vysočina","JIHLAVA","Jihlava"
"Kamenice nad Lipou","4 220,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kameničky","768,00","Pardubický kraj","HLINSKO","Chrudim"
"Kamenický Šenov","4 073,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Kameničná","356,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Kamenná","264,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Kamenná","230,00","Vysočina","TŘEBÍČ","Třebíč"
"Kamenná","182,00","Vysočina","JIHLAVA","Jihlava"
"Kamenná","577,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Kamenná Horka","298,00","Pardubický kraj","SVITAVY","Svitavy"
"Kamenná Lhota","249,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kamenné Zboží","507,00","Středočeský kraj","NYMBURK","Nymburk"
"Kamenné Žehrovice","1 568,00","Středočeský kraj","KLADNO","Kladno"
"Kamenný Malíkov","69,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kamenný Most","377,00","Středočeský kraj","SLANÝ","Kladno"
"Kamenný Přívoz","1 067,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kamenný Újezd","625,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenný Újezd","1 845,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Kamýk","123,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Kamýk nad Vltavou","783,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kanice","486,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kanice","172,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kaničky","36,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kanina","45,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kaňovice","273,00","Zlínský kraj","ZLÍN","Zlín"
"Kaňovice","192,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Kaplice","7 125,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Káranice","183,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Káraný","452,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Kardašova Řečice","2 033,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kařez","541,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kařízek","42,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Karle","378,00","Pardubický kraj","SVITAVY","Svitavy"
"Karlík","274,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Karlín","209,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Karlov","80,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Karlova Studánka","230,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlova Ves","113,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Karlovice","672,00","Liberecký kraj","TURNOV","Semily"
"Karlovice","210,00","Zlínský kraj","ZLÍN","Zlín"
"Karlovice","1 148,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlovy Vary","53 358,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Karlštejn","745,00","Středočeský kraj","BEROUN","Beroun"
"Karolín","212,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Karolinka","2 894,00","Zlínský kraj","VSETÍN","Vsetín"
"Karviná","65 141,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Kasalice","191,00","Pardubický kraj","PARDUBICE","Pardubice"
"Kašava","882,00","Zlínský kraj","ZLÍN","Zlín"
"Kasejovice","1 280,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kašnice","219,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kašperské Hory","1 603,00","Plzeňský kraj","SUŠICE","Klatovy"
"Kateřinice","919,00","Zlínský kraj","VSETÍN","Vsetín"
"Kateřinice","620,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Katov","80,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Katov","196,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Katovice","1 250,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Katusice","796,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kaznějov","2 999,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kbel","281,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Kbel","207,00","Středočeský kraj","KOLÍN","Kolín"
"Kbelany","69,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kbelnice","127,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kdousov","108,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kdyně","4 900,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Keblice","313,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Keblov","203,00","Středočeský kraj","VLAŠIM","Benešov"
"Kejnice","130,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Kejžlice","328,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kelč","2 581,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kelčany","250,00","Jihomoravský kraj","KYJOV","Hodonín"
"Kelníky","174,00","Zlínský kraj","ZLÍN","Zlín"
"Kestřany","641,00","Jihočeský kraj","PÍSEK","Písek"
"Ketkovice","619,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Klabava","379,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladeruby","442,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kladeruby nad Oslavou","194,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Kladky","428,00","Olomoucký kraj","KONICE","Prostějov"
"Kladníky","135,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Kladno","262,00","Pardubický kraj","HLINSKO","Chrudim"
"Kladno","71 132,00","Středočeský kraj","KLADNO","Kladno"
"Kladruby","133,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kladruby","169,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladruby","248,00","Ústecký kraj","TEPLICE","Teplice"
"Kladruby","1 398,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kladruby nad Labem","660,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Klamoš","421,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Klapý","532,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Klášter","173,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Klášter Hradiště nad Jizerou","661,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Klášterec nad Ohří","15 757,00","Ústecký kraj","KADAŇ","Chomutov"
"Klášterec nad Orlicí","885,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Klášterní Skalice","113,00","Středočeský kraj","KOLÍN","Kolín"
"Klášterská Lhota","183,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Klatovec","71,00","Vysočina","TELČ","Jihlava"
"Klatovy","23 033,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klec","197,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Klecany","1 958,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klenčí pod Čerchovem","1 251,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kleneč","398,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Klenová","119,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klenovice","380,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Klenovice na Hané","795,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klentnice","558,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Klešice","279,00","Pardubický kraj","CHRUDIM","Chrudim"
"Klíčany","293,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klimkovice","3 770,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Klínec","385,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Klíny","63,00","Ústecký kraj","LITVÍNOV","Most"
"Klobouky u Brna","2 228,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Klobuky","995,00","Středočeský kraj","SLANÝ","Kladno"
"Klokočí","157,00","Liberecký kraj","TURNOV","Semily"
"Klokočí","246,00","Olomoucký kraj","HRANICE","Přerov"
"Klokočná","154,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Klokočov","140,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Klopina","602,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Klopotovice","288,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klučenice","474,00","Středočeský kraj","SEDLČANY","Příbram"
"Klučov","135,00","Vysočina","TŘEBÍČ","Třebíč"
"Klučov","808,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Kluky","507,00","Jihočeský kraj","PÍSEK","Písek"
"Kluky","57,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kluky","440,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Kly","921,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kmetiněves","294,00","Středočeský kraj","SLANÝ","Kladno"
"Kněždub","1 097,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Kněževes","169,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Kněževes","932,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kněževes","191,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kněževes","524,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kněžice","485,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžice","145,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kněžice","1 420,00","Vysočina","JIHLAVA","Jihlava"
"Kněžičky","183,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžmost","1 510,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Kněžnice","227,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kněžpole","1 059,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Knínice","206,00","Vysočina","TELČ","Jihlava"
"Knínice","779,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kňovice","314,00","Středočeský kraj","SEDLČANY","Příbram"
"Knovíz","509,00","Středočeský kraj","SLANÝ","Kladno"
"Knyk","325,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kobeřice","3 210,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Kobeřice u Brna","522,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Koberovice","151,00","Vysočina","HUMPOLEC","Pelhřimov"
"Koberovy","952,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Kobylá nad Vidnavkou","498,00","Olomoucký kraj","JESENÍK","Jeseník"
"Kobylí","2 092,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kobylice","189,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Kobylnice","819,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kobylnice","68,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kobylnice","181,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kobyly","280,00","Liberecký kraj","TURNOV","Liberec"
"Kocbeře","505,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kocelovice","185,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kochánky","383,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kochánov","146,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kočí","577,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kočín","108,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Koclířov","660,00","Pardubický kraj","SVITAVY","Svitavy"
"Kočov","208,00","Plzeňský kraj","TACHOV","Tachov"
"Kohoutov","210,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kojatice","370,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kojatín","87,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojátky","349,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Kojčice","280,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kojetice","627,00","Středočeský kraj","NERATOVICE","Mělník"
"Kojetice","433,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojetín","163,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kojetín","6 432,00","Olomoucký kraj","PŘEROV","Přerov"
"Kojice","428,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Kokašice","295,00","Plzeňský kraj","STŘÍBRO","Tachov"
