"obce","Počet obyvatel dle Sčítání lidu 1930","kraj","orp","okres"
"Janová","670,00","Zlínský kraj","VSETÍN","Vsetín"
"Janovice","1 730,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Janovice nad Úhlavou","2 496,00","Plzeňský kraj","KLATOVY","Klatovy"
"Janovice v Podještědí","332,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Janská","516,00","Ústecký kraj","DĚČÍN","Děčín"
"Janské Lázně","679,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Janův Důl","284,00","Liberecký kraj","LIBEREC","Liberec"
"Janůvky","341,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jarcová","829,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Jarohněvice","386,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Jaroměř","17 243,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Jaroměřice","1 955,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jaroměřice nad Rokytnou","4 785,00","Vysočina","TŘEBÍČ","Třebíč"
"Jaroslav","319,00","Pardubický kraj","HOLICE","Pardubice"
"Jaroslavice","2 598,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jarošov","458,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Jarošov nad Nežárkou","1 397,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jarov","503,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Jarov","268,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Jarpice","621,00","Středočeský kraj","SLANÝ","Kladno"
"Jasenice","345,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jasenná","858,00","Zlínský kraj","VIZOVICE","Zlín"
"Jasenná","1 193,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Javor","234,00","Plzeňský kraj","KLATOVY","Klatovy"
"Javorek","257,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Javornice","1 597,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Javorník","908,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Javorník","208,00","Středočeský kraj","VLAŠIM","Benešov"
"Javorník","655,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Javůrek","434,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Jedlá","206,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Jedlany","225,00","Jihočeský kraj","TÁBOR","Tábor"
"Jedlí","1 180,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jedlová","1 967,00","Pardubický kraj","POLIČKA","Svitavy"
"Jedomělice","556,00","Středočeský kraj","SLANÝ","Kladno"
"Jedousov","408,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jedovnice","1 742,00","Jihomoravský kraj","BLANSKO","Blansko"
"Jehnědí","514,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Jemnice","3 637,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jemníky","422,00","Středočeský kraj","SLANÝ","Kladno"
"Jenčice","555,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Jeneč","1 498,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeníkov","595,00","Pardubický kraj","HLINSKO","Chrudim"
"Jeníkov","2 414,00","Ústecký kraj","TEPLICE","Teplice"
"Jeníkovice","828,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Jeníkovice","361,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Jenišov","1 406,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Jenišovice","908,00","Pardubický kraj","CHRUDIM","Chrudim"
"Jenišovice","1 263,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Jenštejn","538,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jeřice","662,00","Královéhradecký kraj","HOŘICE","Jičín"
"Jeřišno","683,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jeřmanice","971,00","Liberecký kraj","LIBEREC","Liberec"
"Jersín","349,00","Vysočina","JIHLAVA","Jihlava"
"Jesenec","566,00","Olomoucký kraj","KONICE","Prostějov"
"Jesenice","769,00","Středočeský kraj","SEDLČANY","Příbram"
"Jesenice","2 446,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Jesenice","1 394,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jeseník","10 584,00","Olomoucký kraj","JESENÍK","Jeseník"
"Jeseník nad Odrou","2 296,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Jesenný","1 136,00","Liberecký kraj","SEMILY","Semily"
"Ješetice","317,00","Středočeský kraj","VOTICE","Benešov"
"Jestřabí","382,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Jestřabí Lhota","494,00","Středočeský kraj","KOLÍN","Kolín"
"Jestřabí v Krkonoších","1 299,00","Liberecký kraj","JILEMNICE","Semily"
"Jestřebí","175,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Jestřebí","1 298,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Jestřebí","1 043,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Jetětice","635,00","Jihočeský kraj","MILEVSKO","Písek"
"Jetřichov","1 242,00","Královéhradecký kraj","BROUMOV","Náchod"
"Jetřichovice","1 490,00","Ústecký kraj","DĚČÍN","Děčín"
"Jevany","388,00","Středočeský kraj","ŘÍČANY","Kolín"
"Jevíčko","3 426,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Jeviněves","470,00","Středočeský kraj","MĚLNÍK","Mělník"
"Jevišovice","1 092,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jevišovka","1 268,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Jezbořice","391,00","Pardubický kraj","PARDUBICE","Pardubice"
"Jezdkovice","346,00","Moravskoslezský kraj","OPAVA","Opava"
"Jezdovice","403,00","Vysočina","JIHLAVA","Jihlava"
"Ježená","246,00","Vysočina","JIHLAVA","Jihlava"
"Jezeřany-Maršovice","1 054,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jezernice","853,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Ježkovice","623,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Ježov","850,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ježov","211,00","Vysočina","HUMPOLEC","Pelhřimov"
"Ježovy","580,00","Plzeňský kraj","KLATOVY","Klatovy"
"Jičín","12 664,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jičíněves","1 388,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jickovice","422,00","Jihočeský kraj","MILEVSKO","Písek"
"Jihlava","36 659,00","Vysočina","JIHLAVA","Jihlava"
"Jihlávka","649,00","Vysočina","JIHLAVA","Jihlava"
"Jíkev","722,00","Středočeský kraj","NYMBURK","Nymburk"
"Jilem","248,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jilem","250,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jilemnice","4 538,00","Liberecký kraj","JILEMNICE","Semily"
"Jílové","5 558,00","Ústecký kraj","DĚČÍN","Děčín"
"Jílové u Držkova","598,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Jílové u Prahy","2 494,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jílovice","2 180,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Jíloviště","235,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jimlín","1 459,00","Ústecký kraj","LOUNY","Louny"
"Jimramov","2 216,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Jinačovice","654,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Jince","1 592,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Jindřichov","2 715,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Jindřichov","627,00","Olomoucký kraj","HRANICE","Přerov"
"Jindřichov","3 228,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Jindřichovice","182,00","Vysočina","TELČ","Jihlava"
"Jindřichovice","3 400,00","Karlovarský kraj","KRASLICE","Sokolov"
"Jindřichovice pod Smrkem","2 064,00","Liberecký kraj","FRÝDLANT","Liberec"
"Jindřichův Hradec","13 591,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Jinín","350,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Jinočany","674,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Jinolice","235,00","Královéhradecký kraj","JIČÍN","Jičín"
"Jinošov","293,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Jiratice","135,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Jiřetín pod Bukovou","550,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Jiřetín pod Jedlovou","2 961,00","Ústecký kraj","VARNSDORF","Děčín"
"Jiřice","428,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Jiřice","937,00","Vysočina","HUMPOLEC","Pelhřimov"
"Jiřice u Miroslavi","708,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Jiřice u Moravských Budějovic","140,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Jiříkov","10 078,00","Ústecký kraj","RUMBURK","Děčín"
"Jiříkov","1 282,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Jiříkovice","778,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Jirkov","7 750,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Jirny","1 835,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Jistebnice","3 672,00","Jihočeský kraj","TÁBOR","Tábor"
"Jistebník","2 222,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Jitkov","425,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Jivina","434,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Jivina","349,00","Středočeský kraj","HOŘOVICE","Beroun"
"Jívka","2 128,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Jivno","247,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Jívová","1 553,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Jívoví","347,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Jizbice","479,00","Středočeský kraj","NYMBURK","Nymburk"
"Jizerní Vtelno","608,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Josefov","282,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Josefov","1 012,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Josefův Důl","4 320,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Josefův Důl","426,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kacákova Lhota","305,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kacanovy","359,00","Liberecký kraj","TURNOV","Semily"
"Kaceřov","209,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kaceřov","781,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Kačice","1 250,00","Středočeský kraj","KLADNO","Kladno"
"Kačlehy","271,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kácov","1 367,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kadaň","13 480,00","Ústecký kraj","KADAŇ","Chomutov"
"Kadlín","438,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kadolec","273,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kadov","372,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Kadov","362,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Kadov","1 094,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kájov","2 051,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Kakejcov","247,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kalek","2 050,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Kalenice","275,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kalhov","213,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","386,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kaliště","552,00","Vysočina","JIHLAVA","Jihlava"
"Kaliště","815,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kalivody","237,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kaly","370,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kamberk","767,00","Středočeský kraj","VLAŠIM","Benešov"
"Kámen","359,00","Ústecký kraj","DĚČÍN","Děčín"
"Kámen","485,00","Vysočina","PACOV","Pelhřimov"
"Kámen","667,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kamenec","233,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenec u Poličky","794,00","Pardubický kraj","POLIČKA","Svitavy"
"Kamenice","1 275,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kamenice","2 563,00","Vysočina","JIHLAVA","Jihlava"
"Kamenice nad Lipou","2 948,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kameničky","1 155,00","Pardubický kraj","HLINSKO","Chrudim"
"Kamenický Šenov","6 619,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Kameničná","336,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Kamenná","720,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Kamenná","352,00","Vysočina","TŘEBÍČ","Třebíč"
"Kamenná","341,00","Vysočina","JIHLAVA","Jihlava"
"Kamenná","449,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Kamenná Horka","1 095,00","Pardubický kraj","SVITAVY","Svitavy"
"Kamenná Lhota","344,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kamenné Zboží","768,00","Středočeský kraj","NYMBURK","Nymburk"
"Kamenné Žehrovice","1 993,00","Středočeský kraj","KLADNO","Kladno"
"Kamenný Malíkov","277,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kamenný Most","581,00","Středočeský kraj","SLANÝ","Kladno"
"Kamenný Přívoz","1 230,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kamenný Újezd","740,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kamenný Újezd","2 171,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Kamýk","407,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Kamýk nad Vltavou","749,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kanice","567,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kanice","431,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kaničky","75,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kanina","273,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kaňovice","271,00","Zlínský kraj","ZLÍN","Zlín"
"Kaňovice","200,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Kaplice","3 860,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Káranice","295,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Káraný","276,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Kardašova Řečice","2 779,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kařez","720,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kařízek","210,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Karle","981,00","Pardubický kraj","SVITAVY","Svitavy"
"Karlík","227,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Karlín","443,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Karlov","215,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Karlova Studánka","149,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlova Ves","193,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Karlovice","1 029,00","Liberecký kraj","TURNOV","Semily"
"Karlovice","230,00","Zlínský kraj","ZLÍN","Zlín"
"Karlovice","2 186,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Karlovy Vary","63 506,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Karlštejn","1 043,00","Středočeský kraj","BEROUN","Beroun"
"Karolín","396,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Karolinka","2 113,00","Zlínský kraj","VSETÍN","Vsetín"
"Karviná","37 645,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Kasalice","304,00","Pardubický kraj","PARDUBICE","Pardubice"
"Kašava","831,00","Zlínský kraj","ZLÍN","Zlín"
"Kasejovice","2 680,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kašnice","213,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kašperské Hory","3 358,00","Plzeňský kraj","SUŠICE","Klatovy"
"Kateřinice","923,00","Zlínský kraj","VSETÍN","Vsetín"
"Kateřinice","633,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Katov","184,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Katov","212,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Katovice","1 206,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Katusice","1 252,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kaznějov","1 708,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kbel","789,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Kbel","390,00","Středočeský kraj","KOLÍN","Kolín"
"Kbelany","254,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kbelnice","270,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kdousov","272,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kdyně","5 138,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Keblice","724,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Keblov","449,00","Středočeský kraj","VLAŠIM","Benešov"
"Kejnice","293,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Kejžlice","685,00","Vysočina","HUMPOLEC","Pelhřimov"
"Kelč","3 048,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kelčany","410,00","Jihomoravský kraj","KYJOV","Hodonín"
"Kelníky","252,00","Zlínský kraj","ZLÍN","Zlín"
"Kestřany","874,00","Jihočeský kraj","PÍSEK","Písek"
"Ketkovice","822,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Klabava","642,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladeruby","512,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Kladeruby nad Oslavou","259,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Kladky","860,00","Olomoucký kraj","KONICE","Prostějov"
"Kladníky","254,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Kladno","419,00","Pardubický kraj","HLINSKO","Chrudim"
"Kladno","51 249,00","Středočeský kraj","KLADNO","Kladno"
"Kladruby","264,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Kladruby","500,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Kladruby","576,00","Ústecký kraj","TEPLICE","Teplice"
"Kladruby","2 480,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kladruby nad Labem","999,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Klamoš","675,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Klapý","862,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Klášter","602,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Klášter Hradiště nad Jizerou","1 124,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Klášterec nad Ohří","7 336,00","Ústecký kraj","KADAŇ","Chomutov"
"Klášterec nad Orlicí","1 330,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Klášterní Skalice","242,00","Středočeský kraj","KOLÍN","Kolín"
"Klášterská Lhota","386,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Klatovec","288,00","Vysočina","TELČ","Jihlava"
"Klatovy","18 221,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klec","358,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Klecany","1 760,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klenčí pod Čerchovem","1 844,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kleneč","650,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Klenová","310,00","Plzeňský kraj","KLATOVY","Klatovy"
"Klenovice","417,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Klenovice na Hané","998,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klentnice","556,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Klešice","384,00","Pardubický kraj","CHRUDIM","Chrudim"
"Klíčany","314,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Klimkovice","3 877,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Klínec","394,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Klíny","397,00","Ústecký kraj","LITVÍNOV","Most"
"Klobouky u Brna","2 675,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Klobuky","1 673,00","Středočeský kraj","SLANÝ","Kladno"
"Klokočí","302,00","Liberecký kraj","TURNOV","Semily"
"Klokočí","264,00","Olomoucký kraj","HRANICE","Přerov"
"Klokočná","219,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Klokočov","433,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Klopina","757,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Klopotovice","358,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Klučenice","1 281,00","Středočeský kraj","SEDLČANY","Příbram"
"Klučov","248,00","Vysočina","TŘEBÍČ","Třebíč"
"Klučov","1 456,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Kluky","970,00","Jihočeský kraj","PÍSEK","Písek"
"Kluky","249,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kluky","934,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Kly","1 313,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kmetiněves","516,00","Středočeský kraj","SLANÝ","Kladno"
"Kněždub","1 277,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Kněževes","257,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Kněževes","1 691,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kněževes","417,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kněževes","613,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kněžice","1 356,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžice","327,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kněžice","1 232,00","Vysočina","JIHLAVA","Jihlava"
"Kněžičky","418,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžmost","2 513,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Kněžnice","567,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kněžpole","788,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Knínice","582,00","Vysočina","TELČ","Jihlava"
"Knínice","896,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kňovice","471,00","Středočeský kraj","SEDLČANY","Příbram"
"Knovíz","737,00","Středočeský kraj","SLANÝ","Kladno"
"Knyk","386,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
