"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Polešovice","1 955,00","317,00","259,00","653,00","613,00","57,00","56,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Polevsko","364,00","34,00","57,00","134,00","115,00","9,00","15,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Police","217,00","42,00","27,00","68,00","70,00","6,00","4,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Police","397,00","60,00","54,00","142,00","124,00","7,00","10,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Police","523,00","68,00","80,00","177,00","168,00","16,00","14,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Police nad Metují","4 270,00","749,00","610,00","1 350,00","1 302,00","137,00","122,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Polička","8 995,00","1 355,00","1 378,00","2 860,00","2 890,00","283,00","229,00","Pardubický kraj","POLIČKA","Svitavy"
"Polkovice","515,00","76,00","95,00","162,00","145,00","20,00","17,00","Olomoucký kraj","PŘEROV","Přerov"
"Polná","5 113,00","684,00","851,00","1 665,00","1 620,00","155,00","138,00","Vysočina","JIHLAVA","Jihlava"
"Polní Chrčice","160,00","34,00","21,00","54,00","42,00","6,00","3,00","Středočeský kraj","KOLÍN","Kolín"
"Polní Voděrady","134,00","21,00","26,00","42,00","35,00","4,00","6,00","Středočeský kraj","KOLÍN","Kolín"
"Polnička","696,00","104,00","117,00","223,00","211,00","22,00","19,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Polom","278,00","27,00","64,00","85,00","85,00","7,00","10,00","Olomoucký kraj","HRANICE","Přerov"
"Polom","116,00","18,00","18,00","43,00","37,00","0,00","0,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Polomí","144,00","23,00","16,00","55,00","44,00","3,00","3,00","Olomoucký kraj","KONICE","Prostějov"
"Polště","104,00","21,00","14,00","37,00","27,00","2,00","3,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Pomezí","1 064,00","141,00","196,00","332,00","329,00","37,00","29,00","Pardubický kraj","POLIČKA","Svitavy"
"Pomezí nad Ohří","116,00","8,00","19,00","51,00","34,00","2,00","2,00","Karlovarský kraj","CHEB","Cheb"
"Ponědraž","115,00","24,00","15,00","37,00","32,00","3,00","4,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponědrážka","83,00","20,00","8,00","27,00","24,00","2,00","2,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Ponětovice","340,00","44,00","54,00","108,00","112,00","10,00","12,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Poniklá","1 215,00","203,00","189,00","381,00","363,00","43,00","36,00","Liberecký kraj","JILEMNICE","Semily"
"Popelín","478,00","83,00","67,00","156,00","146,00","12,00","14,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Popice","935,00","114,00","133,00","323,00","318,00","19,00","28,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Popovice","262,00","55,00","33,00","76,00","76,00","10,00","12,00","Středočeský kraj","BENEŠOV","Benešov"
"Popovice","1 069,00","164,00","148,00","375,00","332,00","24,00","26,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Popovice","248,00","45,00","42,00","77,00","70,00","10,00","4,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Popovičky","246,00","26,00","46,00","77,00","87,00","3,00","7,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Popůvky","747,00","95,00","119,00","238,00","256,00","22,00","17,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Popůvky","78,00","19,00","8,00","23,00","17,00","7,00","4,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Poříčany","2","2","2","2","2","2","2","Středočeský kraj","ČESKÝ BROD","Kolín"
"Poříčí nad Sázavou","1 069,00","153,00","166,00","350,00","334,00","36,00","30,00","Středočeský kraj","BENEŠOV","Benešov"
"Poříčí u Litomyšle","431,00","62,00","71,00","153,00","121,00","13,00","11,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Pošná","229,00","53,00","25,00","76,00","60,00","7,00","8,00","Vysočina","PACOV","Pelhřimov"
"Postoloprty","5 053,00","518,00","982,00","1 683,00","1 595,00","133,00","142,00","Ústecký kraj","LOUNY","Louny"
"Poštovice","200,00","42,00","23,00","67,00","56,00","7,00","5,00","Středočeský kraj","SLANÝ","Kladno"
"Postřekov","1 127,00","188,00","141,00","387,00","353,00","32,00","26,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Postřelmov","3 231,00","420,00","468,00","1 064,00","1 079,00","110,00","90,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřelmůvek","349,00","52,00","40,00","122,00","119,00","8,00","8,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Postřižín","2","2","2","2","2","2","2","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Postupice","1 116,00","159,00","165,00","407,00","329,00","30,00","26,00","Středočeský kraj","BENEŠOV","Benešov"
"Poteč","759,00","99,00","142,00","250,00","232,00","14,00","22,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Potěhy","615,00","60,00","92,00","215,00","216,00","14,00","18,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Potštát","1 206,00","168,00","197,00","399,00","377,00","33,00","32,00","Olomoucký kraj","HRANICE","Přerov"
"Potštejn","913,00","151,00","113,00","285,00","291,00","36,00","37,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Potůčky","398,00","45,00","56,00","140,00","138,00","9,00","10,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Potvorov","154,00","28,00","19,00","53,00","47,00","4,00","3,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Poustka","122,00","8,00","22,00","49,00","36,00","3,00","4,00","Karlovarský kraj","CHEB","Cheb"
"Pouzdřany","749,00","100,00","119,00","258,00","218,00","26,00","28,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Povrly","2 190,00","277,00","343,00","727,00","714,00","59,00","70,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Pozďatín","176,00","28,00","27,00","54,00","47,00","10,00","10,00","Vysočina","TŘEBÍČ","Třebíč"
"Pozděchov","556,00","91,00","86,00","179,00","164,00","16,00","20,00","Zlínský kraj","VSETÍN","Vsetín"
"Pozdeň","401,00","60,00","61,00","141,00","123,00","8,00","8,00","Středočeský kraj","SLANÝ","Kladno"
"Pozlovice","1 170,00","147,00","187,00","374,00","390,00","38,00","34,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Pozořice","2 119,00","334,00","329,00","676,00","665,00","67,00","48,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Práče","798,00","41,00","160,00","278,00","295,00","11,00","13,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prace","890,00","113,00","153,00","288,00","281,00","26,00","29,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Pracejovice","299,00","43,00","43,00","108,00","93,00","7,00","5,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Prachatice","11 716,00","1 347,00","1 744,00","3 900,00","4 034,00","349,00","342,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Prachovice","1 487,00","170,00","235,00","541,00","483,00","30,00","28,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prackovice nad Labem","560,00","72,00","94,00","188,00","165,00","17,00","24,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Prádlo","209,00","42,00","23,00","61,00","65,00","12,00","6,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Prakšice","979,00","143,00","165,00","327,00","286,00","29,00","29,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Prameny","145,00","5,00","16,00","62,00","57,00","3,00","2,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Prasek","580,00","78,00","90,00","197,00","187,00","14,00","14,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Praskačka","934,00","138,00","133,00","312,00","298,00","23,00","30,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Prasklice","244,00","65,00","34,00","63,00","68,00","7,00","7,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Praskolesy","853,00","121,00","124,00","297,00","248,00","37,00","26,00","Středočeský kraj","HOŘOVICE","Beroun"
"Přáslavice","1 302,00","175,00","208,00","418,00","435,00","26,00","40,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Pravčice","713,00","99,00","109,00","245,00","223,00","19,00","18,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pravice","317,00","41,00","51,00","112,00","106,00","4,00","3,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pravlov","530,00","57,00","86,00","183,00","172,00","14,00","18,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Pravonín","551,00","90,00","93,00","180,00","162,00","14,00","12,00","Středočeský kraj","VLAŠIM","Benešov"
"Pravy","88,00","14,00","17,00","28,00","24,00","2,00","3,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pražmo","982,00","117,00","155,00","328,00","322,00","29,00","31,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Přeborov","133,00","18,00","15,00","47,00","42,00","6,00","5,00","Jihočeský kraj","MILEVSKO","Písek"
"Přebuz","87,00","21,00","6,00","24,00","27,00","3,00","6,00","Karlovarský kraj","KRASLICE","Sokolov"
"Přechovice","109,00","20,00","14,00","38,00","33,00","3,00","1,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přeckov","73,00","11,00","13,00","20,00","23,00","1,00","5,00","Vysočina","TŘEBÍČ","Třebíč"
"Předboj","435,00","58,00","79,00","135,00","142,00","13,00","8,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Předenice","177,00","22,00","27,00","59,00","55,00","9,00","5,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Předhradí","468,00","88,00","64,00","144,00","129,00","14,00","29,00","Pardubický kraj","CHRUDIM","Chrudim"
"Předín","712,00","110,00","140,00","217,00","212,00","20,00","13,00","Vysočina","TŘEBÍČ","Třebíč"
"Předklášteří","1 443,00","260,00","196,00","435,00","453,00","48,00","51,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Předměřice nad Jizerou","738,00","90,00","87,00","254,00","279,00","16,00","12,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Předměřice nad Labem","1 783,00","212,00","287,00","614,00","576,00","46,00","48,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Předmíř","309,00","46,00","37,00","111,00","95,00","10,00","10,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Přední Výtoň","214,00","21,00","24,00","84,00","68,00","7,00","10,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Přední Zborovice","58,00","19,00","2,00","17,00","18,00","0,00","2,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Předotice","425,00","86,00","60,00","131,00","119,00","15,00","14,00","Jihočeský kraj","PÍSEK","Písek"
"Předslav","711,00","106,00","107,00","228,00","233,00","23,00","14,00","Plzeňský kraj","KLATOVY","Klatovy"
"Předslavice","247,00","55,00","31,00","83,00","70,00","4,00","4,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přehořov","338,00","49,00","58,00","114,00","104,00","6,00","7,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Přehvozdí","200,00","27,00","36,00","61,00","64,00","6,00","6,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přehýšov","600,00","68,00","87,00","169,00","231,00","25,00","20,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Přelíc","339,00","57,00","42,00","113,00","107,00","9,00","11,00","Středočeský kraj","SLANÝ","Kladno"
"Přelouč","8 501,00","1 297,00","1 185,00","2 765,00","2 701,00","276,00","277,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přelovice","195,00","30,00","22,00","66,00","65,00","4,00","8,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přemyslovice","1 268,00","221,00","181,00","416,00","380,00","40,00","30,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Přepeře","137,00","28,00","16,00","41,00","44,00","3,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Přepychy","604,00","129,00","73,00","184,00","186,00","15,00","17,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Přepychy","74,00","13,00","5,00","30,00","22,00","3,00","1,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přerov","46 912,00","6 997,00","6 205,00","15 281,00","15 152,00","1 789,00","1 488,00","Olomoucký kraj","PŘEROV","Přerov"
"Přerov nad Labem","1 070,00","147,00","149,00","374,00","332,00","35,00","33,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Přerubenice","63,00","14,00","7,00","21,00","18,00","2,00","1,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Přeskače","106,00","21,00","17,00","31,00","32,00","1,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Přešovice","140,00","37,00","10,00","44,00","39,00","7,00","3,00","Vysočina","TŘEBÍČ","Třebíč"
"Přestanov","339,00","41,00","58,00","115,00","104,00","11,00","10,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Přestavlky","233,00","25,00","43,00","74,00","78,00","7,00","6,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Přestavlky","209,00","17,00","42,00","72,00","64,00","6,00","8,00","Pardubický kraj","CHRUDIM","Chrudim"
"Přestavlky","203,00","35,00","20,00","84,00","51,00","7,00","6,00","Plzeňský kraj","STOD","Plzeň-jih"
"Přestavlky","259,00","43,00","35,00","85,00","79,00","6,00","11,00","Olomoucký kraj","PŘEROV","Přerov"
"Přestavlky u Čerčan","271,00","35,00","43,00","96,00","79,00","7,00","11,00","Středočeský kraj","BENEŠOV","Benešov"
"Přeštěnice","301,00","40,00","50,00","102,00","94,00","9,00","6,00","Jihočeský kraj","MILEVSKO","Písek"
"Přeštice","6 496,00","897,00","959,00","2 106,00","2 071,00","251,00","212,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Přešťovice","421,00","77,00","54,00","134,00","116,00","17,00","23,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Převýšov","316,00","56,00","38,00","102,00","101,00","8,00","11,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Přezletice","812,00","116,00","127,00","250,00","250,00","34,00","35,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Přibice","2","2","2","2","2","2","2","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Příbor","8 779,00","1 293,00","1 311,00","2 887,00","2 783,00","285,00","220,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Příbram","34 660,00","4 927,00","4 697,00","11 531,00","11 537,00","1 052,00","916,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Příbram na Moravě","565,00","122,00","75,00","175,00","151,00","21,00","21,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Příbraz","232,00","56,00","36,00","70,00","49,00","12,00","9,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Přibyslav","3 959,00","579,00","611,00","1 331,00","1 232,00","106,00","100,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Přibyslav","172,00","21,00","21,00","61,00","61,00","5,00","3,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Přibyslavice","451,00","80,00","63,00","149,00","140,00","15,00","4,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Přibyslavice","787,00","114,00","116,00","264,00","249,00","23,00","21,00","Vysočina","TŘEBÍČ","Třebíč"
"Příchovice","999,00","144,00","178,00","316,00","302,00","31,00","28,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Příčina","175,00","28,00","27,00","54,00","54,00","5,00","7,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příčovy","253,00","29,00","38,00","88,00","85,00","8,00","5,00","Středočeský kraj","SEDLČANY","Příbram"
"Přídolí","595,00","55,00","118,00","210,00","186,00","12,00","14,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příkazy","1 193,00","184,00","166,00","395,00","365,00","46,00","37,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Příkosice","348,00","65,00","51,00","113,00","91,00","14,00","14,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Příkrý","243,00","47,00","40,00","78,00","60,00","8,00","10,00","Liberecký kraj","SEMILY","Semily"
"Přílepy","867,00","132,00","130,00","291,00","271,00","21,00","22,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Přílepy","194,00","21,00","29,00","66,00","64,00","6,00","8,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příluka","160,00","24,00","24,00","54,00","50,00","2,00","6,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Přimda","1 432,00","148,00","217,00","558,00","449,00","24,00","36,00","Plzeňský kraj","TACHOV","Tachov"
"Přísečná","197,00","38,00","20,00","61,00","71,00","2,00","5,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příseka","353,00","45,00","48,00","118,00","121,00","9,00","12,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Přišimasy","582,00","62,00","126,00","185,00","185,00","8,00","16,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přísnotice","800,00","124,00","121,00","272,00","241,00","19,00","23,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Příšov","255,00","37,00","50,00","76,00","73,00","8,00","11,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Příšovice","1 287,00","131,00","192,00","446,00","446,00","42,00","30,00","Liberecký kraj","TURNOV","Liberec"
"Přistoupim","413,00","58,00","74,00","129,00","127,00","16,00","9,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Příštpo","273,00","52,00","38,00","86,00","80,00","11,00","6,00","Vysočina","TŘEBÍČ","Třebíč"
"Přítluky","750,00","100,00","103,00","272,00","226,00","27,00","22,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Přívětice","196,00","34,00","26,00","68,00","52,00","8,00","8,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Přívrat","337,00","38,00","58,00","120,00","102,00","8,00","11,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Prlov","528,00","64,00","74,00","196,00","166,00","13,00","15,00","Zlínský kraj","VSETÍN","Vsetín"
"Proboštov","2 494,00","274,00","368,00","854,00","830,00","74,00","94,00","Ústecký kraj","TEPLICE","Teplice"
"Probulov","50,00","19,00","3,00","17,00","9,00","1,00","1,00","Jihočeský kraj","PÍSEK","Písek"
"Prodašice","95,00","12,00","16,00","33,00","31,00","0,00","3,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Prokopov","100,00","16,00","17,00","33,00","29,00","1,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Proruby","52,00","8,00","2,00","17,00","19,00","4,00","2,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Proseč","69,00","13,00","13,00","18,00","18,00","2,00","5,00","Vysočina","HUMPOLEC","Pelhřimov"
"Proseč","2 103,00","305,00","373,00","653,00","630,00","78,00","64,00","Pardubický kraj","CHRUDIM","Chrudim"
"Proseč pod Ještědem","270,00","53,00","32,00","95,00","82,00","2,00","6,00","Liberecký kraj","LIBEREC","Liberec"
"Proseč pod Křemešníkem","89,00","17,00","9,00","33,00","26,00","1,00","3,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Prosečné","533,00","52,00","80,00","186,00","179,00","18,00","18,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Prosenice","840,00","141,00","120,00","265,00","257,00","32,00","25,00","Olomoucký kraj","PŘEROV","Přerov"
"Prosenická Lhota","448,00","62,00","63,00","162,00","143,00","13,00","5,00","Středočeský kraj","SEDLČANY","Příbram"
"Prosetín","809,00","121,00","126,00","269,00","266,00","16,00","11,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prosetín","404,00","53,00","72,00","128,00","123,00","14,00","14,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Prosíčka","118,00","17,00","20,00","40,00","32,00","6,00","3,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Prosiměřice","739,00","121,00","114,00","239,00","229,00","21,00","15,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prostějov","47 109,00","7 213,00","6 239,00","14 852,00","15 632,00","1 754,00","1 419,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostějovičky","283,00","48,00","47,00","89,00","84,00","11,00","4,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
