"obce","Počet obyvatel dle Sčítání lidu 1970","kraj","orp","okres"
"Bratčice","498,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","403,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","879,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","243,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","183,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","118,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","812,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","145,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","653,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","816,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","567,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","101,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","18 870,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","124,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","806,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","960,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","905,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","201,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","155,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","324,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","1 060,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","399,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","603,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","144,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","282,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 202,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","261,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","171,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","244,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","425,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","335,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","279,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","33,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","91,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","707,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","588,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","253,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","192,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","198,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","226,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 174,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 196,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","842,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","1 469,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","607,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 770,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","287,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","503,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 245,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 357,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","589,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","3 307,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 490,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","366,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","299,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","193,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","320,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","745,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","3 368,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","308,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","353,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","456,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 057,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","310,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","552,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 556,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","727,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","331,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 227,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","344 218,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","576,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","246,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 092,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","125,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","1 191,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","2 190,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 235,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","71,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","7 814,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","141,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","838,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 122,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 528,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","177,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","413,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","300,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","5 532,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 103,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 358,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","9 686,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","385,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 392,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","799,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","411,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","135,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","313,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","248,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","533,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","279,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 139,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","169,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","280,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 850,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","251,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","189,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","288,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","432,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","453,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","354,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","654,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","1 022,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","541,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","606,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 213,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 430,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","401,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","118,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","557,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","54,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","2 379,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","643,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","90,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","303,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","436,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","235,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","504,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","307,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","386,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","134,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","641,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","871,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","401,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","2 082,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","144,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 320,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","394,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","96,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","323,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","234,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","181,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","90,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","442,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","331,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","126,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","643,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","191,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","816,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","952,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","413,00","Vysočina","PACOV","Pelhřimov"
"Buš","186,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","306,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","501,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","673,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 714,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","181,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","225,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","540,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","372,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","356,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","307,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","283,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","260,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","303,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","275,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 295,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","404,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","180,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","927,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","175,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","233,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","2 165,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 496,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","317,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 018,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","4 237,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","4 403,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","321,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","7 644,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","7 605,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","1 152,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","788,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","669,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","639,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","242,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","1 138,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 013,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","520,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","198,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","910,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","745,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","262,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","137,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","365,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","204,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","312,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","10 317,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","718,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","361,00","Vysočina","PACOV","Pelhřimov"
"Částkov","306,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","505,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","263,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 315,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","911,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","214,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","326,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 485,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","299,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","774,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","232,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","339,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 667,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","270,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","411,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 075,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","143,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","119,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","592,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","583,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 194,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","933,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","72,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","221,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 644,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","405,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","561,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","216,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 410,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","9 395,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","527,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","107,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 542,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","101,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","511,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","368,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","541,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","65,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","212,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","259,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","793,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","370,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","287,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","296,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","1 986,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","691,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","817,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","153,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 624,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","327,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 107,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","232,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","379,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","453,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 070,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","318,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","422,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 910,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","211,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","845,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","877,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","251,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","429,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 234,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","314,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","232,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","185,00","Vysočina","TELČ","Jihlava"
"Černíkov","461,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","776,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","78,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","162,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","1 736,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","252,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","593,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","200,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","262,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 608,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 349,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","790,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","306,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","386,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","133,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","501,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","228,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","184,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","403,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","2 135,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","1 002,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 138,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","213,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","1 015,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","181,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","195,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","232,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 310,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","153,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 094,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","803,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","1 914,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","342,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 152,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","294,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 726,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","410,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","729,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","527,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 019,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","516,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","453,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 477,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","648,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","17 658,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","437,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","483,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","4 497,00","Královéhradecký kraj","NÁCHOD","Náchod"
