"obce","Počet obyvatel dle Sčítání lidu 1921","kraj","orp","okres"
"Senožaty","1 328,00","Vysočina","HUMPOLEC","Pelhřimov"
"Sentice","533,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Sepekov","1 707,00","Jihočeský kraj","MILEVSKO","Písek"
"Šerkovice","185,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Šestajovice","467,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Šestajovice","820,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šetějovice","368,00","Středočeský kraj","VLAŠIM","Benešov"
"Ševětín","768,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Sezemice","3 605,00","Pardubický kraj","PARDUBICE","Pardubice"
"Sezemice","289,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Sezimovo Ústí","1 192,00","Jihočeský kraj","TÁBOR","Tábor"
"Sibřina","589,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šilheřovice","1 597,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Silůvky","690,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Šimanov","440,00","Vysočina","JIHLAVA","Jihlava"
"Šimonovice","623,00","Liberecký kraj","LIBEREC","Liberec"
"Šindelová","3 514,00","Karlovarský kraj","KRASLICE","Sokolov"
"Šípy","459,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Sirá","221,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Sirákov","351,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Siřejovice","413,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Široká Niva","2 058,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Široký Důl","570,00","Pardubický kraj","POLIČKA","Svitavy"
"Šišma","357,00","Olomoucký kraj","PŘEROV","Přerov"
"Šitbořice","1 627,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Sivice","845,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Skalice","709,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Skalice","573,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Skalice","774,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Skalice nad Svitavou","413,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Skalice u České Lípy","3 009,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Skalička","456,00","Olomoucký kraj","HRANICE","Přerov"
"Skalička","193,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Skalka","367,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Skalka","339,00","Jihomoravský kraj","KYJOV","Hodonín"
"Skalka u Doks","268,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Skalná","3 384,00","Karlovarský kraj","CHEB","Cheb"
"Skalsko","572,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Skály","680,00","Jihočeský kraj","PÍSEK","Písek"
"Skály","199,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Skapce","426,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Skašov","536,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Skaštice","663,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sklené","448,00","Pardubický kraj","SVITAVY","Svitavy"
"Sklené","306,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sklené nad Oslavou","323,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skočice","442,00","Jihočeský kraj","VODŇANY","Strakonice"
"Skomelno","382,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Skopytce","340,00","Jihočeský kraj","TÁBOR","Tábor"
"Skořenice","547,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Skořice","630,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Skorkov","342,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skorkov","443,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Skoronice","481,00","Jihomoravský kraj","KYJOV","Hodonín"
"Skorošice","2 699,00","Olomoucký kraj","JESENÍK","Jeseník"
"Skorotice","432,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Skotnice","901,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Skrbeň","969,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Skrchov","283,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Škrdlovice","704,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Skřinářov","273,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skřipel","163,00","Středočeský kraj","HOŘOVICE","Beroun"
"Skřípov","1 653,00","Olomoucký kraj","KONICE","Prostějov"
"Skřipov","1 139,00","Moravskoslezský kraj","OPAVA","Opava"
"Skřivany","1 242,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Skršín","459,00","Ústecký kraj","MOST","Most"
"Skrýchov u Malšic","307,00","Jihočeský kraj","TÁBOR","Tábor"
"Skryje","478,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skryje","193,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Skryje","476,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Skuhrov","341,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Skuhrov","909,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Skuhrov","492,00","Středočeský kraj","BEROUN","Beroun"
"Skuhrov nad Bělou","1 579,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Skuteč","6 539,00","Pardubický kraj","CHRUDIM","Chrudim"
"Škvorec","1 269,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Škvořetice","659,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Skvrňov","446,00","Středočeský kraj","KOLÍN","Kolín"
"Slabce","1 840,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Slabčice","1 036,00","Jihočeský kraj","PÍSEK","Písek"
"Slaná","1 372,00","Liberecký kraj","SEMILY","Semily"
"Slaník","208,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Slaný","11 926,00","Středočeský kraj","SLANÝ","Kladno"
"Šlapanice","511,00","Středočeský kraj","SLANÝ","Kladno"
"Šlapanice","4 191,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Šlapanov","788,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Slapsko","464,00","Jihočeský kraj","TÁBOR","Tábor"
"Slapy","833,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Slapy","315,00","Jihočeský kraj","TÁBOR","Tábor"
"Slatina","291,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Slatina","809,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Slatina","403,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Slatina","688,00","Středočeský kraj","KLADNO","Kladno"
"Slatina","502,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Slatina","222,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Slatina","357,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Slatina nad Úpou","973,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Slatina nad Zdobnicí","1 109,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Slatiňany","2 844,00","Pardubický kraj","CHRUDIM","Chrudim"
"Slatinice","1 134,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Slatinky","602,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Slatiny","1 099,00","Královéhradecký kraj","JIČÍN","Jičín"
"Slavče","1 291,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Slavětice","460,00","Vysočina","TŘEBÍČ","Třebíč"
"Slavětín","853,00","Ústecký kraj","LOUNY","Louny"
"Slavětín","276,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Slavětín","358,00","Olomoucký kraj","LITOVEL","Olomouc"
"Slavětín nad Metují","463,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Slavhostice","490,00","Královéhradecký kraj","JIČÍN","Jičín"
"Slavičín","2 608,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Slavičky","546,00","Vysočina","TŘEBÍČ","Třebíč"
"Slavíkov","914,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Slavíkovice","340,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Slavkov","1 107,00","Moravskoslezský kraj","OPAVA","Opava"
"Slavkov","848,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Slavkov pod Hostýnem","454,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Slavkov u Brna","4 231,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Slavníč","204,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Slavonice","3 133,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Slavoňov","356,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Slavošov","580,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Šléglov","312,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Slepotice","676,00","Pardubický kraj","PARDUBICE","Pardubice"
"Slezské Pavlovice","437,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Slezské Rudoltice","1 667,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Slopné","602,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Sloup","579,00","Jihomoravský kraj","BLANSKO","Blansko"
"Sloup v Čechách","1 092,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Sloupnice","2 677,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Sloupno","173,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Sloupno","905,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Sloveč","1 311,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Slověnice","152,00","Středočeský kraj","VLAŠIM","Benešov"
"Sluhy","680,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Šluknov","12 414,00","Ústecký kraj","RUMBURK","Děčín"
"Slunečná","369,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Slup","1 700,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Slušovice","1 086,00","Zlínský kraj","VIZOVICE","Zlín"
"Sluštice","443,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Služátky","175,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Služovice","556,00","Moravskoslezský kraj","OPAVA","Opava"
"Smečno","2 953,00","Středočeský kraj","SLANÝ","Kladno"
"Smědčice","255,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Smetanova Lhota","887,00","Jihočeský kraj","PÍSEK","Písek"
"Smidary","3 371,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Smilkov","649,00","Středočeský kraj","VOTICE","Benešov"
"Smilovice","701,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Smilovice","164,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Smilovice","1 146,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Smilovy Hory","1 302,00","Jihočeský kraj","TÁBOR","Tábor"
"Smiřice","2 765,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Smolné Pece","0,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Smolnice","761,00","Ústecký kraj","LOUNY","Louny"
"Smolotely","632,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Smrček","229,00","Pardubický kraj","CHRUDIM","Chrudim"
"Smrčná","915,00","Vysočina","JIHLAVA","Jihlava"
"Smrk","269,00","Vysočina","TŘEBÍČ","Třebíč"
"Smržice","1 882,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Smržov","493,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Smržov","313,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Smržovka","6 614,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Snědovice","2 044,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Snět","356,00","Středočeský kraj","VLAŠIM","Benešov"
"Sněžné","1 524,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Sněžné","568,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Snovídky","567,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Sobčice","566,00","Královéhradecký kraj","HOŘICE","Jičín"
"Soběchleby","634,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Soběhrdy","613,00","Středočeský kraj","BENEŠOV","Benešov"
"Soběkury","856,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Soběnov","740,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Soběraz","269,00","Královéhradecký kraj","JIČÍN","Jičín"
"Soběšice","1 465,00","Plzeňský kraj","SUŠICE","Klatovy"
"Soběslav","4 312,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Soběslavice","420,00","Liberecký kraj","TURNOV","Liberec"
"Soběšovice","865,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Soběsuky","664,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sobětuchy","323,00","Pardubický kraj","CHRUDIM","Chrudim"
"Sobíňov","1 057,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Sobíšky","184,00","Olomoucký kraj","PŘEROV","Přerov"
"Sobkovice","538,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Sobotín","2 434,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Sobotka","3 254,00","Královéhradecký kraj","JIČÍN","Jičín"
"Sobotovice","570,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Sobůlky","919,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sojovice","532,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sokoleč","929,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Sokolnice","1 573,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Sokolov","11 429,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Solenice","312,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Solnice","1 889,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Šonov","1 150,00","Královéhradecký kraj","BROUMOV","Náchod"
"Sopotnice","1 462,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Sopřeč","517,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Sosnová","466,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Sosnová","814,00","Moravskoslezský kraj","OPAVA","Bruntál"
"Šošůvka","728,00","Jihomoravský kraj","BLANSKO","Blansko"
"Souňov","193,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Sousedovice","274,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Soutice","783,00","Středočeský kraj","VLAŠIM","Benešov"
"Sovětice","423,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Sovínky","368,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sovolusky","207,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Spálené Poříčí","4 109,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Spálov","1 291,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Spáňov","203,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Spělkov","226,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Spešov","471,00","Jihomoravský kraj","BLANSKO","Blansko"
"Špičky","380,00","Olomoucký kraj","HRANICE","Přerov"
"Špindlerův Mlýn","2 524,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Spojil","190,00","Pardubický kraj","PARDUBICE","Pardubice"
"Spomyšl","456,00","Středočeský kraj","MĚLNÍK","Mělník"
"Spořice","3 294,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Spytihněv","1 454,00","Zlínský kraj","OTROKOVICE","Zlín"
"Srbce","159,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Srbeč","540,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Srbice","512,00","Ústecký kraj","TEPLICE","Teplice"
"Srbice","980,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Srbská Kamenice","905,00","Ústecký kraj","DĚČÍN","Děčín"
"Srbsko","535,00","Středočeský kraj","BEROUN","Beroun"
"Srby","411,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Srby","1 091,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Srch","770,00","Pardubický kraj","PARDUBICE","Pardubice"
"Srní","2 070,00","Plzeňský kraj","SUŠICE","Klatovy"
"Srnín","273,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Srnojedy","187,00","Pardubický kraj","PARDUBICE","Pardubice"
"Srubec","874,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Sruby","642,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Štáblovice","666,00","Moravskoslezský kraj","OPAVA","Opava"
"Stachy","3 210,00","Jihočeský kraj","VIMPERK","Prachatice"
"Stádlec","1 361,00","Jihočeský kraj","TÁBOR","Tábor"
"Šťáhlavy","1 776,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Stáj","287,00","Vysočina","JIHLAVA","Jihlava"
"Stálky","493,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Staňkov","4 361,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Staňkov","667,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Staňkovice","1 410,00","Ústecký kraj","ŽATEC","Louny"
"Staňkovice","772,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Staňkovice","196,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Stanovice","2 358,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stanovice","186,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Stanoviště","438,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Stará Červená Voda","1 992,00","Olomoucký kraj","JESENÍK","Jeseník"
"Stará Huť","1 323,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Stará Lysá","760,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stará Paka","4 188,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Stará Říše","795,00","Vysočina","TELČ","Jihlava"
"Stará Ves","1 922,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Stará Ves","892,00","Olomoucký kraj","PŘEROV","Přerov"
"Stará Ves nad Ondřejnicí","2 334,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Stará Voda","285,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stará Voda","2 382,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Staré Bříště","265,00","Vysočina","HUMPOLEC","Pelhřimov"
"Staré Buky","1 390,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Staré Hamry","2 362,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Staré Heřminovy","555,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Staré Hobzí","1 120,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Staré Hodějovice","998,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Staré Hradiště","846,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Hrady","403,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Hutě","261,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Jesenčany","376,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Křečany","5 826,00","Ústecký kraj","RUMBURK","Děčín"
"Staré Město","4 476,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Staré Město","1 650,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Staré Město","5 098,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Město pod Landštejnem","2 895,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Staré Místo","320,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Sedliště","3 605,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","907,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","1 829,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Staré Smrkovice","638,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Těchanovice","412,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Staré Ždánice","740,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stařeč","1 316,00","Vysočina","TŘEBÍČ","Třebíč"
"Stařechovice","754,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Staříč","1 794,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Starkoč","510,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Stárkov","2 047,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Štarnov","645,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Starosedlský Hrádek","316,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Starovice","1 109,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starovičky","816,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starý Bydžov","931,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Starý Hrozenkov","930,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Starý Jičín","3 260,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Starý Kolín","1 465,00","Středočeský kraj","KOLÍN","Kolín"
"Starý Mateřov","477,00","Pardubický kraj","PARDUBICE","Pardubice"
"Starý Petřín","608,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Starý Plzenec","3 278,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Starý Poddvorov","928,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Starý Šachov","549,00","Ústecký kraj","DĚČÍN","Děčín"
"Starý Vestec","311,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stašov","1 090,00","Pardubický kraj","POLIČKA","Svitavy"
"Stašov","544,00","Středočeský kraj","BEROUN","Beroun"
"Statenice","618,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Stavenice","248,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Stavěšice","770,00","Jihomoravský kraj","KYJOV","Hodonín"
"Stéblová","244,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stebno","769,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Stěbořice","1 274,00","Moravskoslezský kraj","OPAVA","Opava"
"Štěchov","312,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Štěchovice","890,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Štěchovice","450,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štědrá","1 713,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stehelčeves","1 117,00","Středočeský kraj","KLADNO","Kladno"
"Stehlovice","233,00","Jihočeský kraj","MILEVSKO","Písek"
"Štěkeň","1 354,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štěměchy","536,00","Vysočina","TŘEBÍČ","Třebíč"
"Štěnovice","1 227,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Štěnovický Borek","479,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Štěpánkovice","1 872,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Štěpánov","4 063,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Štěpánov nad Svratkou","1 042,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Štěpánovice","705,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Štěpánovice","302,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Štěpkov","234,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Šternberk","16 204,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Štětí","4 969,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Štětkovice","352,00","Středočeský kraj","SEDLČANY","Příbram"
"Stěžery","1 656,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Štichov","260,00","Plzeňský kraj","STOD","Domažlice"
"Štichovice","264,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Štíhlice","265,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stínava","329,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Štipoklasy","220,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Štítary","1 068,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Štítina","721,00","Moravskoslezský kraj","OPAVA","Opava"
"Štítná nad Vláří-Popov","1 994,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Štítov","157,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Štíty","3 173,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Stochov","1 096,00","Středočeský kraj","KLADNO","Kladno"
"Stod","3 164,00","Plzeňský kraj","STOD","Plzeň-jih"
"Stojčín","287,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Stojice","520,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Štoky","2 286,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stolany","465,00","Pardubický kraj","CHRUDIM","Chrudim"
"Stonařov","1 371,00","Vysočina","JIHLAVA","Jihlava"
"Stonava","3 831,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Stošíkovice na Louce","407,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Stožec","2 731,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Stožice","506,00","Jihočeský kraj","VODŇANY","Strakonice"
"Strachoňovice","165,00","Vysočina","TELČ","Jihlava"
"Strachotice","2 061,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Strachotín","1 004,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Strachujov","238,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stračov","692,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stradonice","261,00","Středočeský kraj","SLANÝ","Kladno"
